#airframe_info, log_version="1.00", airframe_name="Piper", unit_software_part_number="006-BXXXXX-81", unit_software_version="10.01", system_software_part_number="006-FFFF", system_id="123", mode=NORMAL, 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees, ft Baro,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,    AltB, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1,  amp1,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 TIT1,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2012-04-18, 16:25:36,  -08:00,       ,             ,             ,     0.5, 30.13,        ,  19.2,   0.00,       ,    9.46,       ,       ,       ,       ,      ,      ,  28.8,  18.2,  47.23,  53.11,     5.04,  154.08,   71.61,  15.80, 1250.3,  205.83,  221.15,  231.36,  228.32,  225.39,  207.86,  775.17,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 119.000,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:36,  -08:00,       ,             ,             ,     0.5, 30.13,        ,  19.2,   0.00,       ,    9.46,       ,       ,       ,       ,      ,      ,  28.9,  18.2,  47.23,  53.11,     5.04,  154.10,   71.61,  15.80, 1250.3,  205.83,  221.19,  231.36,  228.32,  225.39,  207.87,  775.17,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 119.000,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:37,  -08:00,       ,             ,             ,     0.5, 30.13,        ,  19.2,   0.00,       ,    2.96,       ,       ,       ,       ,      ,      ,  28.8,  18.1,  47.23,  53.11,     5.05,  154.36,   71.67,  15.80, 1247.9,  206.29,  221.51,  231.79,  228.56,  225.63,  208.12,  780.34,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 119.000,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:38,  -08:00,       ,             ,             ,    -0.5, 30.13,        ,  19.2,   0.00,       ,   -1.33,       ,       ,       ,       ,      ,      ,  28.8,  17.9,  47.23,  53.11,     5.05,  154.57,   71.46,  15.75, 1244.3,  206.69,  221.78,  232.20,  228.79,  225.82,  208.37,  785.28,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 119.000,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:39,  -08:00,       ,             ,             ,    -1.5, 30.13,        ,  19.2,   0.00,       ,  -36.22,       ,       ,       ,       ,      ,      ,  28.9,  17.8,  45.74,  53.02,     5.05,  154.74,   71.39,  15.72, 1238.6,  207.21,  222.16,  232.68,  229.01,  226.11,  208.71,  789.93,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 119.000,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:40,  -08:00,       ,             ,             ,    -2.5, 30.13,        ,  19.2,   0.00,       ,  -43.74,       ,       ,       ,       ,      ,      ,  28.8,  17.5,  45.03,  52.95,     5.08,  154.86,   71.35,  15.76, 1233.7,  207.60,  222.41,  233.03,  229.23,  226.39,  208.99,  794.07,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 119.000,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:41,  -08:00,       ,             ,             ,    -3.5, 30.13,        ,  19.2,   0.00,       ,  -43.29,       ,       ,       ,       ,      ,      ,  28.8,  17.4,  45.05,  53.02,     5.08,  154.99,   71.27,  15.72, 1235.9,  208.11,  222.81,  233.51,  229.50,  226.69,  209.45,  797.61,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 119.000,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:42,  -08:00,       ,             ,             ,    -3.5, 30.13,        ,  19.2,   0.00,       ,  -47.10,       ,       ,       ,       ,      ,      ,  28.8,  17.3,  45.07,  53.05,     5.08,  155.09,   71.26,  15.75, 1232.8,  208.56,  223.21,  233.89,  229.75,  226.95,  209.93,  801.13,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 119.000,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:43,  -08:00,       ,             ,             ,    -3.5, 30.13,        ,  19.2,   0.00,       ,  -32.53,       ,       ,       ,       ,      ,      ,  28.9,  17.2,  45.27,  53.03,     5.08,  155.15,   71.17,  15.81, 1227.9,  209.10,  223.58,  234.28,  229.97,  227.35,  210.37,  804.89,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 119.000,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:44,  -08:00,       ,             ,             ,    -2.5, 30.13,        ,  19.2,   0.00,       ,   -4.51,       ,       ,       ,       ,      ,      ,  28.8,  17.0,  45.93,  53.02,     5.07,  155.21,   71.08,  15.85, 1224.2,  209.58,  224.00,  234.65,  230.28,  227.66,  210.82,  808.14,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 119.000,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:45,  -08:00,       ,             ,             ,    -1.5, 30.13,        ,  19.2,   0.00,       ,   27.40,       ,       ,       ,       ,      ,      ,  28.8,  16.9,  46.37,  52.97,     5.06,  155.24,   70.99,  15.94, 1217.5,  210.06,  224.34,  234.94,  230.52,  228.01,  211.26,  811.02,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 119.000,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:46,  -08:00,       ,             ,             ,    -2.5, 30.13,        ,  19.2,   0.00,       ,   25.01,       ,       ,       ,       ,      ,      ,  28.8,  16.3,  46.72,  52.85,     5.01,  155.30,   70.19,  14.32, 1184.7,  210.63,  224.80,  235.27,  230.86,  228.40,  211.81,  813.65,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 119.000,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:47,  -08:00,       ,             ,             ,    -4.5, 30.13,        ,  19.2,   0.00,       ,  -34.61,       ,       ,       ,       ,      ,      ,  28.5,  14.8,  46.22,  51.33,     4.70,  155.34,   67.26,  15.81, 1036.2,  211.15,  225.27,  235.57,  231.12,  228.74,  212.34,  815.56,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 119.000,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:48,  -08:00,       ,             ,             ,    -4.5, 30.13,        ,  19.2,   0.00,       ,  -42.67,       ,       ,       ,       ,      ,      ,  28.6,  14.8,  46.44,  49.27,     4.48,  155.37,   66.71,  15.89, 1038.6,  211.71,  225.75,  235.92,  231.50,  229.16,  212.98,  815.04,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 119.000,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:49,  -08:00,       ,             ,             ,    -4.5, 30.13,        ,  19.2,   0.00,       ,  -16.25,       ,       ,       ,       ,      ,      ,  28.6,  14.8,  46.76,  46.37,     4.36,  155.45,   66.63,  15.89, 1041.4,  212.18,  226.14,  236.19,  231.78,  229.47,  213.55,  813.21,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 119.000,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:50,  -08:00,       ,             ,             ,    -4.5, 30.13,        ,  19.2,   0.00,       ,  -15.55,       ,       ,       ,       ,      ,      ,  28.5,  14.3,  46.96,  45.02,     4.31,  155.53,   66.46,  16.06, 1027.7,  212.69,  226.68,  236.50,  232.12,  229.85,  214.24,  811.70,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 119.000,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:51,  -08:00,       ,             ,             ,    -3.5, 30.13,        ,  19.2,   0.00,       ,    7.72,       ,       ,       ,       ,      ,      ,  28.5,  14.6,  47.07,  45.69,     4.27,  155.54,   66.44,  16.12, 1030.3,  213.18,  227.15,  236.82,  232.43,  230.19,  214.82,  810.92,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 119.000,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:52,  -08:00,       ,             ,             ,    -2.5, 30.13,        ,  19.2,   0.00,       ,   21.68,       ,       ,       ,       ,      ,      ,  28.5,  14.6,  47.13,  46.40,     4.22,  155.50,   66.45,  16.06, 1027.5,  213.67,  227.61,  237.13,  232.70,  230.56,  215.39,  810.64,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 119.000,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:53,  -08:00,       ,             ,             ,    -3.5, 30.13,        ,  19.2,   0.00,       ,   19.54,       ,       ,       ,       ,      ,      ,  28.6,  14.8,  47.17,  46.98,     4.22,  155.38,   66.72,  15.91, 1036.1,  214.03,  228.01,  237.34,  232.95,  230.88,  215.89,  810.70,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 119.000,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:54,  -08:00,       ,             ,             ,    -3.5, 30.13,        ,  19.2,   0.00,       ,    1.00,       ,       ,       ,       ,      ,      ,  28.6,  14.6,  47.40,  47.33,     4.23,  155.30,   66.63,  15.94, 1032.3,  214.45,  228.37,  237.55,  233.12,  231.16,  216.33,  810.62,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:55,  -08:00,       ,             ,             ,    -3.5, 30.13,        ,  19.2,   0.00,       ,   -1.69,       ,       ,       ,       ,      ,      ,  28.5,  14.4,  47.74,  47.54,     4.23,  155.22,   66.72,  15.90, 1033.7,  214.92,  228.73,  237.84,  233.39,  231.48,  216.84,  810.52,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:56,  -08:00,       ,             ,             ,    -3.5, 30.13,        ,  19.2,   0.00,       ,  -10.24,       ,       ,       ,       ,      ,      ,  28.5,  14.5,  47.94,  47.67,     4.19,  155.16,   66.73,  15.95, 1036.9,  215.31,  229.10,  238.11,  233.65,  231.77,  217.28,  811.00,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:57,  -08:00,       ,             ,             ,    -3.5, 30.13,        ,  19.2,   0.00,       ,    3.17,       ,       ,       ,       ,      ,      ,  28.6,  14.5,  48.06,  47.75,     4.16,  155.09,   66.65,  15.99, 1031.6,  215.70,  229.45,  238.34,  233.87,  232.05,  217.70,  811.46,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:58,  -08:00,       ,             ,             ,    -4.5, 30.13,        ,  19.2,   0.00,       ,  -18.81,       ,       ,       ,       ,      ,      ,  28.6,  14.4,  48.13,  47.79,     4.18,  155.03,   66.78,  15.87, 1038.4,  216.10,  229.84,  238.61,  234.11,  232.36,  218.10,  811.86,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:25:59,  -08:00,       ,             ,             ,    -4.5, 30.13,        ,  19.2,   0.00,       ,  -21.16,       ,       ,       ,       ,      ,      ,  28.5,  14.2,  48.18,  47.96,     4.19,  155.02,   66.64,  16.01, 1031.6,  216.46,  230.19,  238.88,  234.30,  232.59,  218.46,  812.11,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:26:00,  -08:00,       ,             ,             ,    -4.5, 30.13,        ,  19.2,   0.00,       ,    1.46,       ,       ,       ,       ,      ,      ,  28.6,  14.1,  48.20,  48.36,     4.19,  155.01,   66.56,  16.09, 1032.7,  216.89,  230.56,  239.16,  234.57,  232.87,  218.85,  812.80,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:26:01,  -08:00,       ,             ,             ,    -4.5, 30.13,        ,  19.2,   0.00,       ,    5.34,       ,       ,       ,       ,      ,      ,  28.6,  14.0,  48.22,  48.87,     4.19,  155.01,   66.79,  15.89, 1035.9,  217.27,  230.92,  239.48,  234.81,  233.16,  219.27,  813.78,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:26:02,  -08:00,       ,             ,             ,    -3.5, 30.13,        ,  19.2,   0.00,       ,   12.54,       ,       ,       ,       ,      ,      ,  28.6,  14.0,  48.23,  49.17,     4.18,  155.01,   66.70,  15.91, 1034.9,  217.66,  231.29,  239.73,  235.07,  233.43,  219.68,  814.82,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:26:03,  -08:00,       ,             ,             ,    -1.5, 30.13,        ,  19.2,   0.00,       ,   63.00,       ,       ,       ,       ,      ,      ,  28.6,  14.1,  48.23,  49.34,     4.17,  155.01,   66.85,  15.77, 1040.9,  218.07,  231.61,  240.03,  235.29,  233.68,  220.09,  815.76,        ,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,      , NoSoln, 3704,      ,       ,      ,       
2012-04-18, 16:26:04,  -08:00,       ,   37.5148621, -122.2512741,    -2.5, 30.13,    77.0,  19.2,   0.00,   7.60,   33.25,       ,       ,       ,       ,      , 230.4,  28.6,  14.3,  48.24,  49.39,     4.17,  154.99,   67.40,  15.35, 1066.4,  218.46,  231.95,  240.35,  235.49,  233.94,  220.43,  816.85,   -31.8,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,   3.9,     3D, 3704,      ,       , 358.5,       
2012-04-18, 16:26:05,  -08:00,       ,   37.5148544, -122.2513046,    -2.5, 30.13,    65.8,  19.2,   0.00,   6.43,    1.94,       ,       ,       ,       ,      , 224.8,  28.6,  14.0,  48.24,  49.37,     4.16,  155.02,   67.19,  15.54, 1050.2,  218.89,  232.34,  240.67,  235.76,  234.25,  220.79,  818.72,   -43.0,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , -15.7,     3D, 3704,      ,       , 354.0,       
2012-04-18, 16:26:06,  -08:00,       ,   37.5148392, -122.2513199,    -2.5, 30.13,    68.7,  19.2,   0.00,   4.35,   -7.63,       ,       ,       ,       ,      , 212.4,  28.6,  13.9,  47.92,  49.56,     4.16,  155.03,   66.99,  15.71, 1047.5,  219.26,  232.69,  240.98,  236.00,  234.45,  221.14,  820.51,   -40.1,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , -43.3,     3D, 3704,      ,       , 353.5,       
2012-04-18, 16:26:07,  -08:00,       ,   37.5148201, -122.2513275,    -2.5, 30.13,    73.7,  19.2,   0.00,   4.28,   -5.02,       ,       ,       ,       ,      , 211.5,  28.6,  13.6,  45.57,  50.27,     4.20,  155.00,   66.92,  15.77, 1039.1,  219.68,  233.04,  241.35,  236.29,  234.74,  221.49,  822.27,   -35.1,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , -35.4,     3D, 3704,      ,       , 353.0,       
2012-04-18, 16:26:08,  -08:00,       ,   37.5148087, -122.2513580,    -3.5, 30.13,    73.6,  19.2,   0.00,   4.22,   -7.06,       ,       ,       ,       ,      , 210.3,  28.6,  13.4,  45.38,  49.74,     4.21,  154.94,   66.67,  15.97, 1034.9,  220.10,  233.38,  241.70,  236.50,  235.00,  221.85,  823.30,   -35.2,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , -23.6,     3D, 3704,      ,       , 353.0,       
2012-04-18, 16:26:09,  -08:00,       ,   37.5147972, -122.2513733,    -3.5, 30.13,    70.7,  19.2,   0.00,   4.02,  -19.75,       ,       ,       ,       ,      , 211.6,  28.6,  13.4,  45.58,  50.32,     4.20,  154.87,   66.97,  15.71, 1045.5,  220.53,  233.70,  242.00,  236.73,  235.27,  222.24,  824.13,   -38.1,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , -31.5,     3D, 3704,      ,       , 353.0,       
2012-04-18, 16:26:10,  -08:00,       ,   37.5147858, -122.2513885,    -2.5, 30.13,    67.7,  19.2,   0.00,   3.85,   -2.06,       ,       ,       ,       ,      , 211.4,  28.6,  13.5,  46.13,  50.73,     4.19,  154.83,   67.14,  15.67, 1046.9,  220.89,  234.04,  242.32,  236.95,  235.54,  222.61,  825.07,   -41.1,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , -51.2,     3D, 3704,      ,       , 353.0,       
2012-04-18, 16:26:11,  -08:00,       ,   37.5147629, -122.2514114,    -2.5, 30.13,    71.0,  19.2,   0.00,   3.93,   -0.05,       ,       ,       ,       ,      , 209.7,  28.6,  13.6,  46.49,  51.64,     4.21,  154.81,   67.32,  15.51, 1056.8,  221.26,  234.35,  242.65,  237.21,  235.81,  223.00,  825.83,   -37.8,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , -47.2,     3D, 3704,      ,       , 254.0,       
2012-04-18, 16:26:12,  -08:00,       ,   37.5147438, -122.2514420,    -2.5, 30.13,    78.0,  19.2,   0.00,   4.16,    0.61,       ,       ,       ,       ,      , 209.2,  28.6,  13.2,  46.78,  52.23,     4.20,  154.75,   66.97,  15.79, 1033.2,  221.65,  234.73,  242.97,  237.46,  236.09,  223.31,  826.73,   -30.8,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , -19.7,     3D, 3704,      ,       , 254.0,       
2012-04-18, 16:26:13,  -08:00,       ,   37.5147285, -122.2514572,    -1.5, 30.13,    81.9,  19.2,   0.00,   4.16,   32.35,       ,       ,       ,       ,      , 210.1,  28.6,  13.1,  46.96,  52.58,     4.17,  154.69,   67.10,  15.62, 1045.1,  221.99,  235.04,  243.34,  237.74,  236.34,  223.69,  827.26,   -26.9,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,  -7.9,     3D, 3704,      ,       , 254.0,       
2012-04-18, 16:26:14,  -08:00,       ,   37.5147133, -122.2514648,    -1.5, 30.13,    83.3,  19.2,   0.00,   4.02,   26.52,       ,       ,       ,       ,      , 210.5,  28.6,  13.1,  47.08,  52.75,     4.18,  154.72,   66.97,  15.79, 1041.7,  222.44,  235.41,  243.70,  238.00,  236.65,  224.08,  827.96,   -25.5,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , -19.7,     3D, 3704,      ,       , 254.5,       
2012-04-18, 16:26:15,  -08:00,       ,   37.5147018, -122.2514954,    -0.5, 30.13,    85.4,  19.2,   0.00,   3.89,   30.19,       ,       ,       ,       ,      , 210.5,  28.6,  12.9,  47.14,  53.47,     4.17,  154.79,   66.86,  15.85, 1034.2,  222.77,  235.72,  243.98,  238.25,  236.89,  224.41,  828.88,   -23.4,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , -11.8,     3D, 3704,      ,       , 254.5,       
2012-04-18, 16:26:16,  -08:00,       ,   37.5146866, -122.2515106,    -2.5, 30.13,    86.7,  19.2,   0.00,   3.60,   -2.31,       ,       ,       ,       ,      , 210.1,  28.6,  13.0,  46.36,  53.71,     4.16,  154.81,   66.89,  15.78, 1043.3,  223.11,  236.05,  244.33,  238.54,  237.16,  224.75,  830.31,   -22.1,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,  -7.9,     3D, 3704,      ,       , 254.5,       
2012-04-18, 16:26:17,  -08:00,       ,   37.5146790, -122.2515182,    -1.5, 30.13,    86.6,  19.2,   0.00,   3.19,    1.95,       ,       ,       ,       ,      , 209.0,  28.6,  12.9,  47.14,  53.46,     4.16,  154.83,   66.87,  15.86, 1037.0,  223.54,  236.41,  244.75,  238.88,  237.50,  225.13,  831.57,   -22.2,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,  -7.9,     3D, 3704,      ,       , 254.5,       
2012-04-18, 16:26:18,  -08:00,       ,   37.5146637, -122.2515335,    -1.5, 30.13,    86.7,  19.2,   0.00,   3.03,   12.40,       ,       ,       ,       ,      , 208.6,  28.5,  12.7,  45.94,  53.32,     4.15,  154.86,   66.66,  16.08, 1029.4,  223.86,  236.70,  245.02,  239.12,  237.75,  225.46,  832.51,   -22.1,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,  43.3,     3D, 3704,      ,       , 255.0,       
2012-04-18, 16:26:19,  -08:00,       ,   37.5146561, -122.2515335,    -2.5, 30.13,    86.2,  19.2,   0.00,   3.13,  -27.28,       ,       ,       ,       ,      , 207.5,  28.6,  12.7,  45.61,  53.18,     4.17,  154.87,   66.64,  16.07, 1033.5,  224.29,  236.99,  245.39,  239.44,  238.03,  225.78,  833.49,   -22.6,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,  59.1,     3D, 3704,      ,       , 255.0,       
2012-04-18, 16:26:20,  -08:00,       ,   37.5146484, -122.2515488,    -2.5, 30.13,    86.1,  19.2,   0.00,   3.30,  -29.74,       ,       ,       ,       ,      , 206.1,  28.7,  12.9,  45.41,  53.08,     4.18,  154.86,   67.24,  15.55, 1056.7,  224.69,  237.28,  245.73,  239.71,  238.34,  226.11,  833.84,   -22.7,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,  55.1,     3D, 3704,      ,       , 255.0,       
2012-04-18, 16:26:21,  -08:00,       ,   37.5146332, -122.2515640,    -0.5, 30.13,    86.9,  19.2,   0.00,   3.65,   25.27,       ,       ,       ,       ,      , 204.0,  28.6,  12.5,  45.29,  53.06,     4.19,  154.88,   66.84,  15.88, 1034.7,  225.07,  237.58,  246.05,  239.97,  238.61,  226.45,  834.28,   -21.9,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,  19.7,     3D, 3704,      ,       , 255.5,       
2012-04-18, 16:26:22,  -08:00,       ,   37.5146141, -122.2515793,    -1.5, 30.13,    87.8,  19.2,   0.00,   4.30,    9.78,       ,       ,       ,       ,      , 199.5,  28.5,  12.1,  45.48,  53.06,     4.19,  154.88,   66.40,  16.31, 1015.0,  225.49,  237.87,  246.40,  240.30,  238.89,  226.77,  835.37,   -21.0,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      , -23.6,     3D, 3704,      ,       , 255.5,       
2012-04-18, 16:26:23,  -08:00,       ,   37.5145912, -122.2515869,    -3.5, 30.13,    86.1,  19.2,   0.00,   4.96,  -31.06,       ,       ,       ,       ,      , 195.5,  28.6,  12.4,  45.73,  53.30,     4.19,  154.91,   66.92,  15.74, 1046.9,  225.93,  238.17,  246.78,  240.58,  239.16,  227.09,  835.69,   -22.7,   0,  GPS,  251.5, 110.70, 110.70, 125.350, 121.600,       ,       ,       ,      ,       ,       ,   14.0,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 3704,      ,       , 255.5,       
