tach,cht2,cht3,egt1,egt2,egt3,egt4,volts,unit_temp_f,coolant_temp_f,oil_temp_f,oil_pres_psi,aux1,aux2,aux3,aux4,aux5,aux6,tach_hrs,flight_hrs
0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,373.3,0.0
0,0,0,0,1,28,36,1.6,0,25,30,0,-67,0,0,0,0,0,373.3,0.0
517,0,0,0,2,28,36,1.6,2,25,30,0,-67,0,0,0,0,0,373.3,0.0
517,0,0,0,2,29,37,3.1,2,36,43,0,-58,0,0,0,0,0,373.3,0.0
0,0,0,5,12,39,37,3.1,12,36,43,0,-58,0,0,0,0,0,373.3,0.0
0,0,0,5,12,39,47,4.4,12,46,55,0,-51,0,0,0,0,0,373.3,0.0
0,10,11,33,40,67,75,7.4,40,68,82,0,-34,0,0,0,0,0,373.3,0.0
0,23,24,33,40,67,75,8.1,45,73,89,0,-30,0,0,0,0,0,373.3,0.0
0,23,24,37,44,72,80,8.1,45,73,89,0,-30,0,0,0,0,0,373.3,0.0
0,36,37,37,44,72,80,8.8,50,78,94,0,-26,0,0,0,0,0,373.3,0.0
0,36,37,43,50,77,85,8.8,50,78,94,0,-26,0,0,0,0,0,373.3,0.0
0,47,48,43,50,77,85,9.4,50,82,100,0,-23,0,0,0,0,0,373.3,0.0
0,47,48,47,54,81,89,9.4,54,82,100,0,-23,0,0,0,0,0,373.3,0.0
0,57,58,47,54,81,89,9.9,54,86,104,0,-20,0,0,0,0,0,373.3,0.0
0,57,58,50,57,84,92,9.9,57,86,104,0,-20,0,0,0,0,0,373.3,0.0
0,65,66,50,57,84,92,10.3,60,89,108,0,-17,0,0,0,0,0,373.3,0.0
0,65,66,53,60,87,95,10.3,60,89,108,0,-17,0,0,0,0,0,373.3,0.0
0,72,74,53,60,87,95,10.700000000000001,63,92,112,0,-15,0,0,0,0,0,373.3,0.0
0,72,74,56,63,90,98,10.700000000000001,63,92,112,0,-15,0,0,0,0,0,373.3,0.0
0,79,81,56,63,90,98,11.0,65,95,115,0,-13,0,0,0,0,0,373.3,0.0
0,79,81,58,65,92,100,11.0,65,95,115,0,-13,0,0,0,0,0,373.3,0.0
0,85,86,58,65,92,100,11.3,67,97,117,0,-11,0,0,0,0,0,373.3,0.0
0,85,86,60,67,94,102,11.3,67,97,117,0,-11,0,0,0,0,0,373.3,0.0
0,90,91,60,67,94,102,11.600000000000001,69,99,120,0,-10,0,0,0,0,0,373.3,0.0
0,90,91,62,69,96,104,11.600000000000001,69,99,120,0,-10,0,0,0,0,0,373.3,0.0
0,94,96,62,69,96,104,11.8,71,100,122,0,-8,0,0,0,0,0,373.3,0.0
0,94,96,64,71,98,106,11.8,71,100,122,0,-8,0,0,0,0,0,373.3,0.0
0,98,100,64,71,98,106,12.0,72,102,123,0,-7,0,0,0,0,0,373.3,0.0
0,98,100,65,71,99,107,12.0,72,102,123,0,-7,0,0,0,0,0,373.3,0.0
0,101,103,65,71,99,107,12.100000000000001,73,103,125,0,-6,0,0,0,0,0,373.3,0.0
0,101,103,66,73,100,108,12.100000000000001,73,103,125,0,-6,0,0,0,0,0,373.3,0.0
0,104,106,66,73,100,108,12.3,74,104,126,0,-5,0,0,0,0,0,373.3,0.0
0,104,106,66,74,101,109,12.3,74,104,126,0,-5,0,0,0,0,0,373.3,0.0
0,107,108,66,74,101,109,12.4,75,105,128,0,-5,0,0,0,0,0,373.3,0.0
