tach,cht2,cht3,egt1,egt2,egt3,egt4,volts,unit_temp_f,coolant_temp_f,oil_temp_f,oil_pres_psi,aux1,aux2,aux3,aux4,aux5,aux6,tach_hrs,flight_hrs
0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,333.20000000000005,0.0
0,0,0,0,0,0,0,1.6,0,13,19,0,-67,0,0,0,0,0,333.20000000000005,0.0
517,0,0,0,0,0,0,1.6,0,13,19,0,-67,0,0,0,0,0,333.20000000000005,0.0
517,0,0,0,0,0,0,3.1,0,18,24,0,-59,0,0,0,0,0,333.20000000000005,0.0
0,0,0,0,0,0,0,3.1,6,18,24,0,-59,0,0,0,0,0,333.20000000000005,0.0
0,0,0,0,0,0,0,4.4,6,23,29,0,-51,0,0,0,0,0,333.20000000000005,0.0
0,0,0,0,0,0,0,4.4,12,23,29,0,-51,0,0,0,0,0,333.20000000000005,0.0
0,0,0,0,0,0,0,5.5,12,28,33,0,-45,0,0,0,0,0,333.20000000000005,0.0
0,0,0,5,4,5,5,5.5,18,28,33,0,-45,0,0,0,0,0,333.20000000000005,0.0
0,0,0,5,4,5,5,6.4,18,32,37,0,-39,0,0,0,0,0,333.20000000000005,0.0
0,0,0,8,8,9,9,6.4,22,32,37,0,-39,0,0,0,0,0,333.20000000000005,0.0
0,0,0,8,8,9,9,7.300000000000001,22,35,40,0,-34,0,0,0,0,0,333.20000000000005,0.0
0,0,0,14,13,14,14,7.300000000000001,27,35,40,0,-34,0,0,0,0,0,333.20000000000005,0.0
0,0,0,14,13,14,14,8.1,30,38,42,0,-30,0,0,0,0,0,333.20000000000005,0.0
0,0,0,17,17,17,17,8.1,30,38,42,0,-30,0,0,0,0,0,333.20000000000005,0.0
0,0,0,17,17,17,17,8.700000000000001,33,41,45,0,-26,0,0,0,0,0,333.20000000000005,0.0
0,0,0,20,20,20,20,8.700000000000001,33,41,45,0,-26,0,0,0,0,0,333.20000000000005,0.0
0,0,0,20,20,20,20,9.3,33,43,47,0,-23,0,0,0,0,0,333.20000000000005,0.0
0,0,0,23,23,23,24,9.3,36,43,47,0,-23,0,0,0,0,0,333.20000000000005,0.0
0,4,3,23,23,23,24,9.8,36,45,49,0,-20,0,0,0,0,0,333.20000000000005,0.0
0,4,3,26,26,26,26,9.8,39,45,49,0,-20,0,0,0,0,0,333.20000000000005,0.0
0,10,10,26,26,26,26,10.200000000000001,41,47,51,0,-18,0,0,0,0,0,333.20000000000005,0.0
0,10,10,28,28,28,28,10.200000000000001,41,47,51,0,-18,0,0,0,0,0,333.20000000000005,0.0
0,15,15,28,28,28,28,10.600000000000001,43,48,52,0,-15,0,0,0,0,0,333.20000000000005,0.0
0,15,15,30,30,30,30,10.600000000000001,43,48,52,0,-15,0,0,0,0,0,333.20000000000005,0.0
0,20,20,30,30,30,30,10.9,44,50,53,0,-14,0,0,0,0,0,333.20000000000005,0.0
0,20,20,31,31,31,31,10.9,44,50,53,0,-14,0,0,0,0,0,333.20000000000005,0.0
0,23,23,31,31,31,31,11.200000000000001,46,51,54,0,-12,0,0,0,0,0,333.20000000000005,0.0
0,23,23,33,33,33,33,11.200000000000001,46,51,54,0,-12,0,0,0,0,0,333.20000000000005,0.0
0,27,27,33,33,33,33,11.5,46,52,55,0,-10,0,0,0,0,0,333.20000000000005,0.0
0,27,27,34,34,35,34,11.5,47,52,55,0,-10,0,0,0,0,0,333.20000000000005,0.0
0,30,30,34,34,35,34,11.700000000000001,48,53,56,0,-9,0,0,0,0,0,333.20000000000005,0.0
0,30,30,35,35,35,36,11.700000000000001,48,53,56,0,-9,0,0,0,0,0,333.20000000000005,0.0
0,32,32,35,35,35,36,11.9,49,53,57,0,-8,0,0,0,0,0,333.20000000000005,0.0
0,32,32,36,36,36,36,11.9,49,53,57,0,-8,0,0,0,0,0,333.20000000000005,0.0
0,35,34,36,36,36,36,12.100000000000001,50,54,57,0,-7,0,0,0,0,0,333.20000000000005,0.0
0,35,34,37,37,37,37,12.100000000000001,50,54,57,0,-7,0,0,0,0,0,333.20000000000005,0.0
0,37,37,37,37,37,37,12.200000000000001,51,55,58,0,-6,0,0,0,0,0,333.20000000000005,0.0
0,37,37,38,38,39,38,12.200000000000001,51,55,58,0,-6,0,0,0,0,0,333.20000000000005,0.0
0,39,39,38,38,39,38,12.4,52,55,58,0,-5,0,0,0,0,0,333.20000000000005,0.0
0,39,39,39,39,39,39,12.4,52,55,58,0,-5,0,0,0,0,0,333.20000000000005,0.0
0,41,41,39,39,39,39,12.5,52,56,59,0,-5,0,0,0,0,0,333.20000000000005,0.0
0,41,41,39,39,40,39,12.5,52,56,59,0,-5,0,0,0,0,0,333.20000000000005,0.0
0,41,41,39,39,40,39,12.600000000000001,53,56,59,0,-4,0,0,0,0,0,333.20000000000005,0.0
0,41,41,40,40,40,40,12.600000000000001,53,56,59,0,-4,0,0,0,0,0,333.20000000000005,0.0
0,43,43,40,40,40,40,12.600000000000001,53,57,60,0,-4,0,0,0,0,0,333.20000000000005,0.0
0,43,43,40,40,41,40,12.600000000000001,53,57,60,0,-4,0,0,0,0,0,333.20000000000005,0.0
0,44,44,40,40,41,40,12.700000000000001,53,57,60,0,-3,0,0,0,0,0,333.20000000000005,0.0
0,44,44,40,40,41,40,12.700000000000001,53,57,60,0,-3,0,0,0,0,0,333.20000000000005,0.0
0,44,44,40,40,41,40,12.8,54,57,60,0,-3,0,0,0,0,0,333.20000000000005,0.0
0,44,44,41,41,41,41,12.8,54,57,60,0,-3,0,0,0,0,0,333.20000000000005,0.0
0,46,46,41,41,41,41,12.9,54,57,60,0,-2,0,0,0,0,0,333.20000000000005,0.0
0,46,46,41,41,41,41,12.9,54,57,60,0,-2,0,0,0,0,0,333.20000000000005,0.0
0,46,46,41,41,41,41,12.9,54,58,61,0,-2,0,0,0,0,0,333.20000000000005,0.0
0,46,46,41,41,41,41,12.9,54,58,61,0,-2,0,0,0,0,0,333.20000000000005,0.0
0,46,46,41,41,41,41,13.0,54,58,61,0,-2,0,0,0,0,0,333.20000000000005,0.0
0,46,46,41,41,41,41,13.0,54,58,61,0,-2,0,0,0,0,0,333.20000000000005,0.0
0,47,47,41,41,41,41,13.0,55,58,61,0,-2,0,0,0,0,0,333.20000000000005,0.0
0,47,47,42,41,42,42,13.0,55,58,61,0,-2,0,0,0,0,0,333.20000000000005,0.0
0,48,48,42,41,42,42,13.0,55,58,61,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,48,48,42,42,43,42,13.0,55,58,61,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,48,48,42,42,43,42,13.100000000000001,55,58,61,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,48,48,42,42,43,42,13.100000000000001,55,58,61,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,49,48,42,42,43,42,13.100000000000001,55,58,61,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,49,48,42,42,43,42,13.100000000000001,55,58,61,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,49,49,42,42,43,42,13.100000000000001,55,58,61,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,49,49,42,42,43,42,13.100000000000001,55,58,61,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,49,49,42,42,43,42,13.100000000000001,55,58,62,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,49,49,42,42,43,42,13.100000000000001,55,58,62,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,49,49,42,42,43,42,13.100000000000001,55,59,62,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,49,49,42,42,43,42,13.100000000000001,55,59,62,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,49,49,42,42,43,42,13.200000000000001,56,59,62,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,49,49,43,43,43,43,13.200000000000001,56,59,62,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,50,50,43,43,43,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,50,50,43,43,43,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,50,50,43,43,43,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,50,50,43,43,43,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,50,50,43,43,43,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,50,50,43,43,43,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,50,51,43,43,43,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,50,51,43,43,43,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,43,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,43,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,43,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,43,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,43,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,43,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,43,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,44,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,44,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,44,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,44,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,44,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,44,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,44,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,44,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,44,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,44,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,44,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,44,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,44,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
0,51,51,43,43,44,43,13.200000000000001,56,59,62,0,0,0,0,0,0,0,333.20000000000005,0.0
