tach,cht2,cht3,egt1,egt2,egt3,egt4,volts,unit_temp_f,coolant_temp_f,oil_temp_f,oil_pres_psi,aux1,aux2,aux3,aux4,aux5,aux6,tach_hrs,flight_hrs
0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,342.0,0.0
0,0,0,0,0,0,0,1.6,0,16,22,0,-67,0,0,0,0,0,342.0,0.0
517,0,0,0,0,0,0,1.6,0,16,22,0,-67,0,0,0,0,0,342.0,0.0
517,0,0,0,0,0,0,3.1,0,21,31,0,-58,0,0,0,0,0,342.0,0.0
0,0,0,0,0,0,0,3.1,8,21,31,0,-58,0,0,0,0,0,342.0,0.0
0,0,0,0,0,0,0,4.4,8,26,38,0,-51,0,0,0,0,0,342.0,0.0
0,0,0,4,4,6,0,4.4,16,26,38,0,-51,0,0,0,0,0,342.0,0.0
0,0,0,4,4,6,8,5.5,16,30,44,0,-45,0,0,0,0,0,342.0,0.0
0,0,0,10,10,12,14,5.5,22,30,44,0,-45,0,0,0,0,0,342.0,0.0
0,0,0,10,10,12,14,6.4,22,34,50,0,-39,0,0,0,0,0,342.0,0.0
0,0,0,16,17,18,20,6.4,28,34,50,0,-39,0,0,0,0,0,342.0,0.0
0,0,0,16,17,18,20,7.300000000000001,28,37,55,0,-34,0,0,0,0,0,342.0,0.0
0,0,0,21,21,23,25,7.300000000000001,33,37,55,0,-34,0,0,0,0,0,342.0,0.0
0,0,0,21,21,23,25,8.1,37,40,60,0,-30,0,0,0,0,0,342.0,0.0
0,0,0,25,25,27,29,8.1,37,40,60,0,-30,0,0,0,0,0,342.0,0.0
0,3,4,25,25,27,29,8.700000000000001,41,42,63,0,-26,0,0,0,0,0,342.0,0.0
0,3,4,29,30,31,33,8.700000000000001,41,42,63,0,-26,0,0,0,0,0,342.0,0.0
0,12,13,29,30,31,33,9.3,41,44,67,0,-23,0,0,0,0,0,342.0,0.0
0,12,13,32,32,34,36,9.3,44,44,67,0,-23,0,0,0,0,0,342.0,0.0
0,19,20,32,32,34,36,9.8,44,46,70,0,-20,0,0,0,0,0,342.0,0.0
0,19,20,35,35,37,39,9.8,47,46,70,0,-20,0,0,0,0,0,342.0,0.0
0,26,27,35,35,37,39,10.200000000000001,49,48,72,0,-17,0,0,0,0,0,342.0,0.0
