tach,cht2,cht3,egt1,egt2,egt3,egt4,volts,unit_temp_f,coolant_temp_f,oil_temp_f,oil_pres_psi,aux1,aux2,aux3,aux4,aux5,aux6,tach_hrs,flight_hrs
0,0,0,0,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,355.0,0.0
0,0,0,0,44,48,73,1.6,0,26,32,0,-67,0,0,0,0,0,355.0,0.0
517,0,0,4,44,48,73,1.6,2,26,32,0,-67,0,0,0,0,0,355.0,0.0
517,0,0,4,44,49,74,3.1,2,37,46,0,-58,0,0,0,0,0,355.0,0.0
0,0,0,16,55,60,74,3.1,12,37,46,0,-58,0,0,0,0,0,355.0,0.0
0,0,0,16,55,60,86,4.4,12,47,59,0,-51,0,0,0,0,0,355.0,0.0
0,0,0,31,71,76,103,6.5,29,63,79,0,-39,0,0,0,0,0,355.0,0.0
0,0,0,38,78,83,108,6.5,36,63,79,0,-39,0,0,0,0,0,355.0,0.0
0,14,12,38,78,83,108,7.4,41,70,88,0,-34,0,0,0,0,0,355.0,0.0
0,14,12,43,83,88,113,7.4,41,70,88,0,-34,0,0,0,0,0,355.0,0.0
0,28,25,43,83,88,113,8.1,47,76,95,0,-29,0,0,0,0,0,355.0,0.0
0,28,25,49,89,94,119,8.1,47,76,95,0,-29,0,0,0,0,0,355.0,0.0
0,41,39,49,89,94,119,8.8,51,81,101,0,-26,0,0,0,0,0,355.0,0.0
0,41,39,53,93,98,123,8.8,51,81,101,0,-26,0,0,0,0,0,355.0,0.0
0,52,49,53,93,98,123,9.4,51,85,107,0,-22,0,0,0,0,0,355.0,0.0
0,52,49,57,97,102,127,9.4,55,85,107,0,-22,0,0,0,0,0,355.0,0.0
0,62,59,57,97,102,127,9.9,55,89,112,0,-19,0,0,0,0,0,355.0,0.0
0,62,59,61,101,106,132,9.9,59,89,112,0,-19,0,0,0,0,0,355.0,0.0
0,71,68,61,101,106,132,10.3,62,92,116,0,-17,0,0,0,0,0,355.0,0.0
0,71,68,64,104,110,135,10.3,62,92,116,0,-17,0,0,0,0,0,355.0,0.0
0,79,76,64,104,110,135,10.700000000000001,65,96,120,0,-15,0,0,0,0,0,355.0,0.0
0,79,76,68,107,112,137,10.700000000000001,65,96,120,0,-15,0,0,0,0,0,355.0,0.0
0,86,83,68,107,112,137,11.0,67,98,123,0,-13,0,0,0,0,0,355.0,0.0
0,86,83,69,109,114,139,11.0,67,98,123,0,-13,0,0,0,0,0,355.0,0.0
0,91,88,69,109,114,139,11.3,69,100,126,0,-11,0,0,0,0,0,355.0,0.0
0,91,88,71,111,116,141,11.3,69,100,126,0,-11,0,0,0,0,0,355.0,0.0
0,96,93,71,111,116,141,11.600000000000001,71,102,129,0,-10,0,0,0,0,0,355.0,0.0
0,96,93,73,113,118,143,11.600000000000001,71,102,129,0,-10,0,0,0,0,0,355.0,0.0
0,101,98,73,113,118,143,11.8,73,104,131,0,-8,0,0,0,0,0,355.0,0.0
0,101,98,75,115,120,145,11.8,73,104,131,0,-8,0,0,0,0,0,355.0,0.0
0,105,102,75,115,120,145,12.0,74,106,133,0,-7,0,0,0,0,0,355.0,0.0
0,105,102,76,116,121,146,12.0,74,106,133,0,-7,0,0,0,0,0,355.0,0.0
0,108,105,76,116,121,146,12.200000000000001,75,107,134,0,-6,0,0,0,0,0,355.0,0.0
0,108,105,77,117,122,147,12.200000000000001,75,107,134,0,-6,0,0,0,0,0,355.0,0.0
0,111,108,77,117,122,147,12.3,76,108,136,0,-5,0,0,0,0,0,355.0,0.0
0,111,108,78,118,122,147,12.3,76,108,136,0,-5,0,0,0,0,0,355.0,0.0
0,114,111,78,118,122,147,12.4,77,109,137,0,-4,0,0,0,0,0,355.0,0.0
0,114,111,80,120,124,148,12.4,77,109,137,0,-4,0,0,0,0,0,355.0,0.0
0,116,113,80,120,124,148,12.5,78,110,138,0,-4,0,0,0,0,0,355.0,0.0
0,116,113,80,120,125,149,12.5,78,110,138,0,-4,0,0,0,0,0,355.0,0.0
0,118,115,80,120,125,149,12.700000000000001,79,111,139,0,-3,0,0,0,0,0,355.0,0.0
0,118,115,81,121,125,150,12.700000000000001,79,111,139,0,-3,0,0,0,0,0,355.0,0.0
0,120,117,81,121,125,150,12.700000000000001,80,111,140,0,-3,0,0,0,0,0,355.0,0.0
0,120,117,82,122,126,152,12.700000000000001,80,111,140,0,-3,0,0,0,0,0,355.0,0.0
0,122,119,82,122,126,152,12.8,80,112,141,0,-2,0,0,0,0,0,355.0,0.0
0,122,119,82,122,126,152,12.8,80,112,141,0,-2,0,0,0,0,0,355.0,0.0
0,123,120,82,122,126,152,12.9,81,112,142,0,-2,0,0,0,0,0,355.0,0.0
0,123,120,83,123,127,152,12.9,81,112,142,0,-2,0,0,0,0,0,355.0,0.0
0,124,121,83,123,127,152,13.0,81,113,142,0,-2,0,0,0,0,0,355.0,0.0
0,124,121,83,123,127,152,13.0,81,113,142,0,-2,0,0,0,0,0,355.0,0.0
0,125,122,83,123,127,152,13.0,81,113,143,0,-1,0,0,0,0,0,355.0,0.0
0,125,122,84,123,127,152,13.0,81,113,143,0,-1,0,0,0,0,0,355.0,0.0
0,126,123,84,123,127,152,13.0,82,114,143,0,-1,0,0,0,0,0,355.0,0.0
0,126,123,84,124,129,154,13.0,82,114,143,0,-1,0,0,0,0,0,355.0,0.0
0,127,124,84,124,129,154,13.100000000000001,82,114,144,0,-1,0,0,0,0,0,355.0,0.0
0,127,124,84,124,129,154,13.100000000000001,82,114,144,0,-1,0,0,0,0,0,355.0,0.0
0,127,124,84,124,129,154,13.100000000000001,82,114,144,0,-1,0,0,0,0,0,355.0,0.0
0,127,124,84,124,129,154,13.100000000000001,82,114,144,0,-1,0,0,0,0,0,355.0,0.0
0,128,124,84,124,129,154,13.100000000000001,82,115,144,0,0,0,0,0,0,0,355.0,0.0
0,128,124,84,124,129,154,13.100000000000001,82,115,145,0,0,0,0,0,0,0,355.0,0.0
0,128,125,84,124,129,154,13.200000000000001,83,115,145,0,0,0,0,0,0,0,355.0,0.0
0,128,125,84,124,129,154,13.200000000000001,83,115,145,0,0,0,0,0,0,0,355.0,0.0
0,129,126,84,124,129,154,13.200000000000001,83,115,145,0,0,0,0,0,0,0,355.0,0.0
0,129,126,85,124,129,154,13.200000000000001,83,115,145,0,0,0,0,0,0,0,355.0,0.0
0,129,126,85,124,129,154,13.200000000000001,83,115,145,0,0,0,0,0,0,0,355.0,0.0
