tach,cht2,cht3,egt1,egt2,egt3,egt4,volts,unit_temp_f,coolant_temp_f,oil_temp_f,oil_pres_psi,aux1,aux2,aux3,aux4,aux5,aux6,tach_hrs,flight_hrs
0,0,0,2141,95,0,0,0.0,0,0,0,0,0,0,0,0,0,0,378.20000000000005,0.0
0,0,0,2141,95,152,129,1.6,0,30,36,0,-67,0,0,0,0,0,378.20000000000005,0.0
517,0,0,123,96,152,129,1.6,3,30,36,0,-67,0,0,0,0,0,378.20000000000005,0.0
517,0,0,123,96,153,131,3.1,3,43,52,0,-59,0,0,0,0,0,378.20000000000005,0.0
0,0,0,128,106,164,131,3.1,13,43,52,0,-59,0,0,0,0,0,378.20000000000005,0.0
0,0,0,128,106,164,141,4.3,13,55,66,0,-51,0,0,0,0,0,378.20000000000005,0.0
0,25,30,160,138,194,172,7.2,44,82,100,0,-34,0,0,0,0,0,378.20000000000005,0.0
0,40,47,160,138,194,172,7.9,49,88,109,0,-30,0,0,0,0,0,378.20000000000005,0.0
0,40,47,163,142,199,177,7.9,49,88,109,0,-30,0,0,0,0,0,378.20000000000005,0.0
0,54,60,163,142,199,177,8.6,54,94,116,0,-26,0,0,0,0,0,378.20000000000005,0.0
0,54,60,168,147,204,182,8.6,54,94,116,0,-26,0,0,0,0,0,378.20000000000005,0.0
0,66,73,168,147,204,182,9.200000000000001,54,99,122,0,-23,0,0,0,0,0,378.20000000000005,0.0
0,66,73,173,151,208,186,9.200000000000001,58,99,122,0,-23,0,0,0,0,0,378.20000000000005,0.0
0,77,84,173,151,208,186,9.700000000000001,58,104,127,0,-20,0,0,0,0,0,378.20000000000005,0.0
0,77,84,176,155,212,190,9.700000000000001,62,104,127,0,-20,0,0,0,0,0,378.20000000000005,0.0
0,86,94,176,155,212,190,10.100000000000001,65,108,132,0,-18,0,0,0,0,0,378.20000000000005,0.0
0,86,94,180,158,215,193,10.100000000000001,65,108,132,0,-18,0,0,0,0,0,378.20000000000005,0.0
0,94,102,180,158,215,193,10.5,67,112,137,0,-15,0,0,0,0,0,378.20000000000005,0.0
0,94,102,183,161,219,196,10.5,67,112,137,0,-15,0,0,0,0,0,378.20000000000005,0.0
0,101,109,183,161,219,196,10.8,70,115,140,0,-14,0,0,0,0,0,378.20000000000005,0.0
0,101,109,185,163,220,198,10.8,70,115,140,0,-14,0,0,0,0,0,378.20000000000005,0.0
0,108,116,185,163,220,198,11.100000000000001,72,117,143,0,-12,0,0,0,0,0,378.20000000000005,0.0
0,108,116,187,165,224,200,11.100000000000001,72,117,143,0,-12,0,0,0,0,0,378.20000000000005,0.0
0,113,122,187,165,224,200,11.4,72,120,146,0,-10,0,0,0,0,0,378.20000000000005,0.0
0,113,122,188,166,224,201,11.4,74,120,146,0,-10,0,0,0,0,0,378.20000000000005,0.0
