tach,cht2,cht3,egt1,egt2,egt3,egt4,volts,unit_temp_f,coolant_temp_f,oil_temp_f,oil_pres_psi,aux1,aux2,aux3,aux4,aux5,aux6,tach_hrs,flight_hrs
0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,374.8,0.0
0,0,0,0,0,0,0,1.6,0,12,18,0,-67,0,0,0,0,0,374.8,0.0
517,0,0,0,0,0,0,1.6,0,12,18,0,-67,0,0,0,0,0,374.8,0.0
517,0,0,0,0,0,0,3.1,0,18,23,0,-59,0,0,0,0,0,374.8,0.0
0,0,0,0,0,0,0,3.1,7,18,23,0,-59,0,0,0,0,0,374.8,0.0
0,0,0,0,0,0,0,4.4,7,23,28,0,-51,0,0,0,0,0,374.8,0.0
0,0,0,18,19,17,18,7.4,30,35,38,0,-34,0,0,0,0,0,374.8,0.0
0,0,0,18,19,17,18,8.1,34,38,41,0,-30,0,0,0,0,0,374.8,0.0
0,0,0,22,23,22,22,8.1,34,38,41,0,-30,0,0,0,0,0,374.8,0.0
0,0,0,22,23,22,22,8.8,38,41,43,0,-26,0,0,0,0,0,374.8,0.0
0,0,0,26,27,26,26,8.8,38,41,43,0,-26,0,0,0,0,0,374.8,0.0
0,0,0,26,27,26,26,9.3,38,43,45,0,-23,0,0,0,0,0,374.8,0.0
0,0,0,29,30,29,29,9.3,41,43,45,0,-23,0,0,0,0,0,374.8,0.0
0,4,4,29,30,29,29,9.8,41,45,47,0,-20,0,0,0,0,0,374.8,0.0
0,4,4,32,32,31,31,9.8,43,45,47,0,-20,0,0,0,0,0,374.8,0.0
0,9,9,32,32,31,31,10.3,46,47,48,0,-18,0,0,0,0,0,374.8,0.0
0,9,9,35,35,34,34,10.3,46,47,48,0,-18,0,0,0,0,0,374.8,0.0
0,15,14,35,35,34,34,10.700000000000001,48,48,50,0,-15,0,0,0,0,0,374.8,0.0
0,15,14,36,37,36,36,10.700000000000001,48,48,50,0,-15,0,0,0,0,0,374.8,0.0
0,19,19,36,37,36,36,11.0,49,50,51,0,-14,0,0,0,0,0,374.8,0.0
0,19,19,37,38,37,37,11.0,49,50,51,0,-14,0,0,0,0,0,374.8,0.0
0,22,22,37,38,37,37,11.3,51,51,52,0,-12,0,0,0,0,0,374.8,0.0
