tach,cht2,cht3,egt1,egt2,egt3,egt4,volts,unit_temp_f,coolant_temp_f,oil_temp_f,oil_pres_psi,aux1,aux2,aux3,aux4,aux5,aux6,tach_hrs,flight_hrs
0,0,0,0,560,0,0,0.0,0,0,0,0,0,0,0,0,0,0,366.5,0.0
0,0,0,0,560,576,568,1.6,0,29,32,0,-67,0,0,0,0,0,366.5,0.0
517,0,0,586,561,576,568,1.6,3,29,32,0,-67,0,0,0,0,0,366.5,0.0
517,0,0,586,561,577,568,3.1,3,42,46,0,-59,0,0,0,0,0,366.5,0.0
0,0,0,597,571,587,568,3.1,14,42,46,0,-59,0,0,0,0,0,366.5,0.0
0,0,0,597,571,587,579,4.3,14,53,59,0,-51,0,0,0,0,0,366.5,0.0
0,8,10,614,588,605,596,6.4,33,71,80,0,-39,0,0,0,0,0,366.5,0.0
0,8,10,620,595,612,602,6.4,40,71,80,0,-39,0,0,0,0,0,366.5,0.0
0,26,28,620,595,612,602,7.300000000000001,40,78,88,0,-34,0,0,0,0,0,366.5,0.0
0,26,28,627,601,617,609,7.300000000000001,47,78,88,0,-34,0,0,0,0,0,366.5,0.0
0,43,44,627,601,617,609,8.0,53,85,95,0,-30,0,0,0,0,0,366.5,0.0
0,43,44,631,606,623,614,8.0,53,85,95,0,-30,0,0,0,0,0,366.5,0.0
0,57,59,631,606,623,614,8.700000000000001,58,90,102,0,-26,0,0,0,0,0,366.5,0.0
0,57,59,635,610,627,618,8.700000000000001,58,90,102,0,-26,0,0,0,0,0,366.5,0.0
0,70,72,635,610,627,618,9.200000000000001,58,95,107,0,-23,0,0,0,0,0,366.5,0.0
0,70,72,640,613,630,621,9.200000000000001,62,95,107,0,-23,0,0,0,0,0,366.5,0.0
0,80,82,640,613,630,621,9.700000000000001,62,100,112,0,-20,0,0,0,0,0,366.5,0.0
0,80,82,642,616,634,625,9.700000000000001,66,100,112,0,-20,0,0,0,0,0,366.5,0.0
0,90,92,642,616,634,625,10.200000000000001,69,103,117,0,-18,0,0,0,0,0,366.5,0.0
0,90,92,645,618,636,627,10.200000000000001,69,103,117,0,-18,0,0,0,0,0,366.5,0.0
0,98,100,645,618,636,627,10.5,72,107,120,0,-15,0,0,0,0,0,366.5,0.0
0,98,100,647,621,639,629,10.5,72,107,120,0,-15,0,0,0,0,0,366.5,0.0
0,105,107,647,621,639,629,10.9,75,110,124,0,-14,0,0,0,0,0,366.5,0.0
0,105,107,649,623,640,632,10.9,75,110,124,0,-14,0,0,0,0,0,366.5,0.0
0,112,114,649,623,640,632,11.200000000000001,77,112,127,0,-12,0,0,0,0,0,366.5,0.0
0,112,114,650,623,642,632,11.200000000000001,77,112,127,0,-12,0,0,0,0,0,366.5,0.0
0,117,120,650,623,642,632,11.4,79,114,129,0,-10,0,0,0,0,0,366.5,0.0
0,117,120,652,625,643,634,11.4,79,114,129,0,-10,0,0,0,0,0,366.5,0.0
0,122,124,652,625,643,634,11.600000000000001,81,116,131,0,-9,0,0,0,0,0,366.5,0.0
0,122,124,653,626,645,635,11.600000000000001,81,116,131,0,-9,0,0,0,0,0,366.5,0.0
0,127,129,653,626,645,635,11.8,83,118,133,0,-8,0,0,0,0,0,366.5,0.0
0,127,129,653,627,646,636,11.8,83,118,133,0,-8,0,0,0,0,0,366.5,0.0
0,131,133,653,627,646,636,12.0,84,120,135,0,-7,0,0,0,0,0,366.5,0.0
0,131,133,654,628,646,637,12.0,84,120,135,0,-7,0,0,0,0,0,366.5,0.0
0,134,136,654,628,646,637,12.200000000000001,85,121,137,0,-6,0,0,0,0,0,366.5,0.0
0,134,136,654,628,647,637,12.200000000000001,85,121,137,0,-6,0,0,0,0,0,366.5,0.0
0,137,139,654,628,647,637,12.3,86,122,138,0,-5,0,0,0,0,0,366.5,0.0
0,137,139,654,628,647,637,12.3,86,122,138,0,-5,0,0,0,0,0,366.5,0.0
0,139,142,654,628,647,637,12.4,87,123,139,0,-5,0,0,0,0,0,366.5,0.0
0,139,142,655,628,647,637,12.4,87,123,139,0,-5,0,0,0,0,0,366.5,0.0
0,142,144,655,628,647,637,12.5,88,124,140,0,-4,0,0,0,0,0,366.5,0.0
0,142,144,655,628,647,638,12.5,88,124,140,0,-4,0,0,0,0,0,366.5,0.0
0,144,146,655,628,647,638,12.600000000000001,88,125,141,0,-4,0,0,0,0,0,366.5,0.0
0,144,146,655,628,647,638,12.600000000000001,88,125,141,0,-4,0,0,0,0,0,366.5,0.0
0,145,147,655,628,647,638,12.700000000000001,89,125,142,0,-3,0,0,0,0,0,366.5,0.0
0,145,147,655,628,647,638,12.700000000000001,89,125,142,0,-3,0,0,0,0,0,366.5,0.0
0,147,149,655,628,647,638,12.8,89,126,142,0,-3,0,0,0,0,0,366.5,0.0
0,147,149,655,628,647,638,12.8,89,126,142,0,-3,0,0,0,0,0,366.5,0.0
0,148,150,655,628,647,638,12.8,90,126,143,0,-2,0,0,0,0,0,366.5,0.0
0,148,150,655,628,647,638,12.8,90,126,143,0,-2,0,0,0,0,0,366.5,0.0
0,149,152,655,628,647,638,12.9,90,127,143,0,-2,0,0,0,0,0,366.5,0.0
0,149,152,655,628,647,638,12.9,90,127,143,0,-2,0,0,0,0,0,366.5,0.0
0,150,153,655,628,647,638,12.9,91,127,144,0,-2,0,0,0,0,0,366.5,0.0
0,150,153,655,628,647,638,12.9,91,127,144,0,-2,0,0,0,0,0,366.5,0.0
0,151,154,655,628,647,638,12.9,91,128,144,0,-1,0,0,0,0,0,366.5,0.0
0,151,154,655,628,647,638,12.9,91,128,144,0,-1,0,0,0,0,0,366.5,0.0
0,152,155,655,628,647,638,13.0,91,128,145,0,-1,0,0,0,0,0,366.5,0.0
0,152,155,655,628,647,638,13.0,91,128,145,0,-1,0,0,0,0,0,366.5,0.0
0,152,155,655,628,647,638,13.0,91,128,145,0,-1,0,0,0,0,0,366.5,0.0
0,152,155,655,628,647,638,13.0,91,128,145,0,-1,0,0,0,0,0,366.5,0.0
0,153,155,655,628,647,638,13.0,92,128,145,0,-1,0,0,0,0,0,366.5,0.0
0,153,155,655,628,647,638,13.0,92,128,145,0,-1,0,0,0,0,0,366.5,0.0
0,154,157,655,628,647,638,13.100000000000001,92,129,146,0,-1,0,0,0,0,0,366.5,0.0
0,154,157,655,628,647,638,13.100000000000001,92,129,146,0,-1,0,0,0,0,0,366.5,0.0
0,154,157,655,628,647,638,13.100000000000001,92,129,146,0,-1,0,0,0,0,0,366.5,0.0
0,154,157,655,628,647,638,13.100000000000001,92,129,146,0,-1,0,0,0,0,0,366.5,0.0
0,154,157,655,628,647,638,13.100000000000001,92,129,146,0,-1,0,0,0,0,0,366.5,0.0
0,154,157,655,627,647,637,13.100000000000001,92,129,146,0,-1,0,0,0,0,0,366.5,0.0
0,155,157,655,627,647,637,13.100000000000001,92,129,146,0,0,0,0,0,0,0,366.5,0.0
0,155,157,653,627,647,637,13.100000000000001,92,129,146,0,0,0,0,0,0,0,366.5,0.0
0,155,157,653,627,647,637,13.100000000000001,92,129,146,0,0,0,0,0,0,0,366.5,0.0
0,155,157,653,626,647,636,13.100000000000001,92,129,146,0,0,0,0,0,0,0,366.5,0.0
0,155,158,653,626,647,636,13.100000000000001,92,129,147,0,0,0,0,0,0,0,366.5,0.0
0,155,158,652,624,647,636,13.100000000000001,92,129,147,0,0,0,0,0,0,0,366.5,0.0
0,155,158,652,624,647,636,13.100000000000001,93,129,147,0,0,0,0,0,0,0,366.5,0.0
0,155,158,652,624,647,636,13.100000000000001,93,129,147,0,0,0,0,0,0,0,366.5,0.0
0,156,159,652,624,647,636,13.200000000000001,93,129,147,0,0,0,0,0,0,0,366.5,0.0
0,156,159,652,624,646,634,13.200000000000001,93,129,147,0,0,0,0,0,0,0,366.5,0.0
0,156,159,652,624,646,634,13.200000000000001,93,130,147,0,0,0,0,0,0,0,366.5,0.0
0,156,159,651,623,645,634,13.200000000000001,93,130,147,0,0,0,0,0,0,0,366.5,0.0
0,156,159,651,623,645,634,13.200000000000001,93,130,147,0,0,0,0,0,0,0,366.5,0.0
0,156,159,650,623,645,634,13.200000000000001,93,130,147,0,0,0,0,0,0,0,366.5,0.0
0,157,159,650,623,645,634,13.200000000000001,93,130,147,0,0,0,0,0,0,0,366.5,0.0
0,157,159,649,621,644,633,13.200000000000001,93,130,147,0,0,0,0,0,0,0,366.5,0.0
0,157,159,649,621,644,633,13.200000000000001,93,130,147,0,0,0,0,0,0,0,366.5,0.0
0,157,159,649,621,644,632,13.200000000000001,93,130,147,0,0,0,0,0,0,0,366.5,0.0
0,157,159,649,621,644,632,13.200000000000001,93,130,147,0,0,0,0,0,0,0,366.5,0.0
0,157,159,648,620,643,632,13.200000000000001,93,130,147,0,0,0,0,0,0,0,366.5,0.0
0,157,160,648,620,643,632,13.200000000000001,93,130,147,0,0,0,0,0,0,0,366.5,0.0
0,157,160,647,619,643,631,13.200000000000001,93,130,147,0,0,0,0,0,0,0,366.5,0.0
