tach,cht2,cht3,egt1,egt2,egt3,egt4,volts,unit_temp_f,coolant_temp_f,oil_temp_f,oil_pres_psi,aux1,aux2,aux3,aux4,aux5,aux6,tach_hrs,flight_hrs
0,0,0,0,125,0,0,0.0,0,0,0,0,0,0,0,0,0,0,378.20000000000005,0.0
0,0,0,0,125,170,148,1.6,0,31,37,0,-67,0,0,0,0,0,378.20000000000005,0.0
517,0,0,143,126,170,148,1.6,3,31,37,0,-67,0,0,0,0,0,378.20000000000005,0.0
517,0,0,143,126,171,150,3.0,3,44,54,0,-59,0,0,0,0,0,378.20000000000005,0.0
0,0,0,154,137,182,150,3.0,14,44,54,0,-59,0,0,0,0,0,378.20000000000005,0.0
0,0,0,154,137,182,161,4.3,14,56,69,0,-51,0,0,0,0,0,378.20000000000005,0.0
0,29,29,180,163,208,186,7.2,40,83,102,0,-34,0,0,0,0,0,378.20000000000005,0.0
0,29,29,187,170,214,193,7.2,47,83,102,0,-34,0,0,0,0,0,378.20000000000005,0.0
0,46,46,187,170,214,193,7.9,53,90,112,0,-30,0,0,0,0,0,378.20000000000005,0.0
0,46,46,194,177,222,201,7.9,53,90,112,0,-30,0,0,0,0,0,378.20000000000005,0.0
0,61,61,194,177,222,201,8.6,58,96,120,0,-26,0,0,0,0,0,378.20000000000005,0.0
0,61,61,198,182,227,205,8.6,58,96,120,0,-26,0,0,0,0,0,378.20000000000005,0.0
0,74,74,198,182,227,205,9.1,58,102,127,0,-23,0,0,0,0,0,378.20000000000005,0.0
0,74,74,202,184,229,209,9.1,62,102,127,0,-23,0,0,0,0,0,378.20000000000005,0.0
0,84,84,202,184,229,209,9.600000000000001,62,107,132,0,-20,0,0,0,0,0,378.20000000000005,0.0
0,84,84,206,188,234,212,9.600000000000001,66,107,132,0,-20,0,0,0,0,0,378.20000000000005,0.0
0,94,94,206,188,234,212,10.100000000000001,69,110,137,0,-18,0,0,0,0,0,378.20000000000005,0.0
0,94,94,208,191,237,215,10.100000000000001,69,110,137,0,-18,0,0,0,0,0,378.20000000000005,0.0
0,102,102,208,191,237,215,10.5,72,114,141,0,-15,0,0,0,0,0,378.20000000000005,0.0
0,102,102,211,194,239,218,10.5,72,114,141,0,-15,0,0,0,0,0,378.20000000000005,0.0
0,110,110,211,194,239,218,10.8,75,117,145,0,-13,0,0,0,0,0,378.20000000000005,0.0
0,110,110,214,197,242,221,10.8,75,117,145,0,-13,0,0,0,0,0,378.20000000000005,0.0
0,117,117,214,197,242,221,11.100000000000001,77,120,148,0,-12,0,0,0,0,0,378.20000000000005,0.0
0,117,117,216,199,244,222,11.100000000000001,77,120,148,0,-12,0,0,0,0,0,378.20000000000005,0.0
0,122,122,216,199,244,222,11.3,79,122,152,0,-10,0,0,0,0,0,378.20000000000005,0.0
0,122,122,219,202,248,226,11.3,79,122,152,0,-10,0,0,0,0,0,378.20000000000005,0.0
0,127,127,219,202,248,226,11.5,81,125,155,0,-9,0,0,0,0,0,378.20000000000005,0.0
0,127,127,220,203,248,226,11.5,81,125,155,0,-9,0,0,0,0,0,378.20000000000005,0.0
0,132,132,220,203,248,226,11.700000000000001,83,126,157,0,-8,0,0,0,0,0,378.20000000000005,0.0
0,132,132,223,206,251,228,11.700000000000001,83,126,157,0,-8,0,0,0,0,0,378.20000000000005,0.0
