#airframe_info,"log_version=""1.00""","airframe_name=""Kitfox""","unit_software_part_number=""001""","unit_software_version=""01""","system_software_part_number=""00""","system_id=""123""",mode=NORMAL
#yyyy-mm-dd,hh:mm:ss.ms,hh:mm:ss,rpm,deg F,deg F,deg F,deg F,deg F,deg F,volts,deg F,deg F,deg F,psi,amps,hours,hh:mm:ss
Lcl Date,Lcl Time,UTCOfst,RPM,CHT2,CHT3,EGT1,EGT2,EGT3,EGT4,Volts,Instrument Temp,Coolant Temp,Oil Temp,Oil Pressure,Amps,AUX2,AUX3,AUX4,AUX5,AUX6,tach_hrs,flight_hrs
2012-04-20,16:03:04.100000,-08:00:00,2082,95,99,1002,980,869,900,13.5,82,67,89,72,-10,0,0,0,0,0,381.1,0.029166666666666667
2012-04-20,16:03:04.200000,-08:00:00,2082,95,99,1002,980,869,900,13.5,82,67,89,72,-9,0,0,0,0,0,381.1,0.029444444444444447
2012-04-20,16:03:04.300000,-08:00:00,2082,95,99,1002,980,869,900,13.5,82,67,89,72,-9,0,0,0,0,0,381.1,0.029444444444444447
2012-04-20,16:03:04.400000,-08:00:00,2082,95,99,1002,980,869,900,13.5,82,68,90,71,-10,0,0,0,0,0,381.1,0.029444444444444447
2012-04-20,16:03:04.500000,-08:00:00,2082,95,99,1002,980,869,900,13.5,82,68,90,71,-10,0,0,0,0,0,381.1,0.029444444444444447
2012-04-20,16:03:04.600000,-08:00:00,2082,95,99,1002,980,869,900,13.5,82,68,90,71,-10,0,0,0,0,0,381.1,0.029444444444444447
2012-04-20,16:03:04.700000,-08:00:00,2082,95,99,1002,980,869,900,13.4,82,68,90,72,-11,0,0,0,0,0,381.1,0.029444444444444447
2012-04-20,16:03:04.800000,-08:00:00,2082,95,99,1002,980,869,900,13.4,82,68,90,72,-11,0,0,0,0,0,381.1,0.029444444444444447
2012-04-20,16:03:04.900000,-08:00:00,2082,95,99,1002,980,869,900,13.5,82,68,90,71,-11,0,0,0,0,0,381.1,0.029444444444444447
2012-04-20,16:03:05.000000,-08:00:00,2082,95,99,1000,980,869,900,13.5,82,68,90,71,-11,0,0,0,0,0,381.1,0.029444444444444447
2012-04-20,16:03:05.100000,-08:00:00,2082,95,99,1000,980,869,900,13.5,82,68,89,72,-10,0,0,0,0,0,381.1,0.029444444444444447
2012-04-20,16:03:05.200000,-08:00:00,2082,95,99,1000,980,869,900,13.5,82,68,89,72,-10,0,0,0,0,0,381.1,0.029444444444444447
2012-04-20,16:03:05.300000,-08:00:00,2082,95,100,1000,980,869,900,13.5,82,68,89,72,-9,0,0,0,0,0,381.1,0.029444444444444447
2012-04-20,16:03:05.400000,-08:00:00,2082,95,100,1000,980,869,900,13.5,82,68,89,72,-9,0,0,0,0,0,381.1,0.029722222222222223
2012-04-20,16:03:05.500000,-08:00:00,2082,95,100,999,980,869,900,13.5,82,68,89,72,-9,0,0,0,0,0,381.1,0.029722222222222223
2012-04-20,16:03:05.600000,-08:00:00,2082,96,100,999,980,869,900,13.5,82,68,90,72,-9,0,0,0,0,0,381.1,0.029722222222222223
2012-04-20,16:03:05.700000,-08:00:00,2082,96,100,999,980,869,900,13.5,82,68,90,72,-9,0,0,0,0,0,381.1,0.029722222222222223
2012-04-20,16:03:05.800000,-08:00:00,2082,96,100,999,980,869,900,13.5,82,68,90,72,-9,0,0,0,0,0,381.1,0.029722222222222223
2012-04-20,16:03:05.900000,-08:00:00,2082,96,100,999,980,869,900,13.5,82,68,89,73,-9,0,0,0,0,0,381.1,0.029722222222222223
2012-04-20,16:03:06.000000,-08:00:00,2082,96,100,999,980,869,900,13.5,82,68,89,73,-9,0,0,0,0,0,381.1,0.029722222222222223
2012-04-20,16:03:06.100000,-08:00:00,2082,96,100,999,980,869,900,13.5,82,68,90,71,-10,0,0,0,0,0,381.1,0.029722222222222223
2012-04-20,16:03:06.200000,-08:00:00,2085,96,100,999,980,869,900,13.5,82,68,90,71,-10,0,0,0,0,0,381.1,0.029722222222222223
2012-04-20,16:03:06.300000,-08:00:00,2085,96,100,999,980,869,900,13.4,82,68,90,70,-10,0,0,0,0,0,381.1,0.029722222222222223
2012-04-20,16:03:06.400000,-08:00:00,2085,96,100,999,979,869,900,13.4,82,68,90,70,-10,0,0,0,0,0,381.1,0.029722222222222223
2012-04-20,16:03:06.500000,-08:00:00,2085,96,100,999,979,869,900,13.5,82,69,90,70,-10,0,0,0,0,0,381.1,0.029722222222222223
2012-04-20,16:03:06.600000,-08:00:00,2085,96,100,999,979,869,900,13.5,82,69,89,71,-10,0,0,0,0,0,381.1,0.03
2012-04-20,16:03:06.700000,-08:00:00,2085,96,100,998,979,869,900,13.5,82,68,89,71,-9,0,0,0,0,0,381.1,0.03
2012-04-20,16:03:06.800000,-08:00:00,2085,96,100,998,978,869,900,13.5,82,68,90,71,-9,0,0,0,0,0,381.1,0.03
2012-04-20,16:03:06.900000,-08:00:00,2085,96,100,998,978,869,900,13.5,82,68,90,71,-9,0,0,0,0,0,381.1,0.03
2012-04-20,16:03:07.000000,-08:00:00,2085,96,100,998,978,869,900,13.5,82,68,90,71,-9,0,0,0,0,0,381.1,0.03
2012-04-20,16:03:07.100000,-08:00:00,2085,96,100,998,978,869,900,13.5,82,68,89,72,-9,0,0,0,0,0,381.1,0.03
2012-04-20,16:03:07.200000,-08:00:00,2085,96,100,998,978,869,900,13.5,82,68,89,72,-9,0,0,0,0,0,381.1,0.03
2012-04-20,16:03:07.300000,-08:00:00,2085,96,100,998,978,869,900,13.5,82,68,89,72,-9,0,0,0,0,0,381.1,0.03
2012-04-20,16:03:07.400000,-08:00:00,2085,96,100,996,977,869,900,13.5,82,68,89,72,-9,0,0,0,0,0,381.1,0.03
2012-04-20,16:03:07.500000,-08:00:00,2085,96,100,996,977,869,900,13.5,82,69,89,72,-8,0,0,0,0,0,381.1,0.03
2012-04-20,16:03:07.600000,-08:00:00,2085,96,100,996,977,869,900,13.5,82,69,89,72,-8,0,0,0,0,0,381.1,0.03
2012-04-20,16:03:07.700000,-08:00:00,2085,96,100,996,977,869,900,13.5,82,69,90,71,-9,0,0,0,0,0,381.1,0.03027777777777778
2012-04-20,16:03:07.800000,-08:00:00,2085,96,100,996,977,869,900,13.5,82,69,90,70,-9,0,0,0,0,0,381.1,0.03027777777777778
2012-04-20,16:03:07.900000,-08:00:00,2085,96,100,996,977,869,900,13.5,82,69,90,70,-9,0,0,0,0,0,381.1,0.03027777777777778
2012-04-20,16:03:08.000000,-08:00:00,2085,96,100,996,977,869,900,13.5,82,69,90,70,-9,0,0,0,0,0,381.1,0.03027777777777778
2012-04-20,16:03:08.100000,-08:00:00,2085,96,100,996,977,869,900,13.5,82,69,90,70,-9,0,0,0,0,0,381.1,0.03027777777777778
2012-04-20,16:03:08.200000,-08:00:00,2085,96,100,995,977,869,900,13.5,82,69,90,70,-9,0,0,0,0,0,381.1,0.03027777777777778
2012-04-20,16:03:08.300000,-08:00:00,2085,97,100,995,977,869,900,13.5,82,69,90,71,-9,0,0,0,0,0,381.1,0.03027777777777778
2012-04-20,16:03:08.400000,-08:00:00,2085,97,100,995,977,869,899,13.5,82,69,90,71,-9,0,0,0,0,0,381.1,0.03027777777777778
2012-04-20,16:03:08.500000,-08:00:00,2085,97,100,995,977,869,899,13.5,82,69,90,71,-9,0,0,0,0,0,381.1,0.03027777777777778
2012-04-20,16:03:08.600000,-08:00:00,2085,97,100,995,977,869,899,13.5,82,69,90,71,-9,0,0,0,0,0,381.1,0.03027777777777778
2012-04-20,16:03:08.700000,-08:00:00,2085,97,100,995,977,869,899,13.5,82,69,90,71,-10,0,0,0,0,0,381.1,0.03027777777777778
2012-04-20,16:03:08.800000,-08:00:00,2085,97,100,995,977,869,899,13.5,82,69,90,71,-10,0,0,0,0,0,381.1,0.03027777777777778
2012-04-20,16:03:08.900000,-08:00:00,2085,97,100,995,977,869,899,13.5,82,69,89,71,-9,0,0,0,0,0,381.1,0.030555555555555555
2012-04-20,16:03:09.000000,-08:00:00,2085,97,100,995,977,869,899,13.5,82,69,90,71,-9,0,0,0,0,0,381.1,0.030555555555555555
2012-04-20,16:03:09.100000,-08:00:00,2085,97,101,995,977,869,899,13.5,82,69,90,71,-10,0,0,0,0,0,381.1,0.030555555555555555
2012-04-20,16:03:09.200000,-08:00:00,2085,97,101,995,977,869,899,13.5,82,69,90,71,-10,0,0,0,0,0,381.1,0.030555555555555555
2012-04-20,16:03:09.300000,-08:00:00,2085,97,101,995,977,869,899,13.5,82,69,89,72,-8,0,0,0,0,0,381.1,0.030555555555555555
2012-04-20,16:03:09.400000,-08:00:00,2085,97,101,995,977,869,899,13.5,82,69,89,72,-8,0,0,0,0,0,381.1,0.030555555555555555
2012-04-20,16:03:09.500000,-08:00:00,2085,97,101,995,977,869,899,13.5,82,69,90,71,-8,0,0,0,0,0,381.1,0.030555555555555555
2012-04-20,16:03:09.600000,-08:00:00,2085,97,101,995,977,869,899,13.5,82,69,90,71,-8,0,0,0,0,0,381.1,0.030555555555555555
2012-04-20,16:03:09.700000,-08:00:00,2085,97,101,995,977,869,899,13.5,82,69,90,71,-8,0,0,0,0,0,381.1,0.030555555555555555
2012-04-20,16:03:09.800000,-08:00:00,2085,97,101,995,977,869,899,13.5,82,69,90,71,-8,0,0,0,0,0,381.1,0.030555555555555555
2012-04-20,16:03:09.900000,-08:00:00,2085,97,101,995,977,869,899,13.5,82,69,90,71,-9,0,0,0,0,0,381.1,0.030555555555555555
2012-04-20,16:03:10.000000,-08:00:00,2085,97,101,995,977,869,899,13.5,82,69,90,71,-9,0,0,0,0,0,381.1,0.03083333333333333
2012-04-20,16:03:10.100000,-08:00:00,2085,97,101,995,977,869,899,13.5,82,69,90,72,-9,0,0,0,0,0,381.1,0.03083333333333333
2012-04-20,16:03:10.200000,-08:00:00,2088,97,101,995,977,869,899,13.5,82,69,90,72,-9,0,0,0,0,0,381.1,0.03083333333333333
2012-04-20,16:03:10.300000,-08:00:00,2088,97,101,995,977,869,899,13.5,82,70,90,72,-9,0,0,0,0,0,381.1,0.03083333333333333
2012-04-20,16:03:10.400000,-08:00:00,2088,97,101,994,977,869,899,13.5,82,70,90,72,-9,0,0,0,0,0,381.1,0.03083333333333333
2012-04-20,16:03:10.500000,-08:00:00,2088,97,101,994,977,869,899,13.5,82,69,90,72,-10,0,0,0,0,0,381.1,0.03083333333333333
2012-04-20,16:03:10.600000,-08:00:00,2088,97,101,994,977,869,898,13.5,82,69,90,72,-10,0,0,0,0,0,381.1,0.03083333333333333
2012-04-20,16:03:10.700000,-08:00:00,2088,97,101,994,977,869,898,13.5,82,70,90,72,-9,0,0,0,0,0,381.1,0.03083333333333333
2012-04-20,16:03:10.800000,-08:00:00,2088,97,101,994,977,869,898,13.5,82,70,90,72,-9,0,0,0,0,0,381.1,0.03083333333333333
2012-04-20,16:03:10.900000,-08:00:00,2088,97,101,994,977,869,898,13.5,82,70,90,71,-9,0,0,0,0,0,381.1,0.03083333333333333
2012-04-20,16:03:11.000000,-08:00:00,2088,97,101,994,977,869,898,13.5,82,70,90,71,-9,0,0,0,0,0,381.1,0.03083333333333333
2012-04-20,16:03:11.100000,-08:00:00,2088,97,101,994,977,869,898,13.5,82,70,90,72,-10,0,0,0,0,0,381.1,0.03083333333333333
2012-04-20,16:03:11.200000,-08:00:00,2088,97,101,994,977,869,898,13.5,82,70,90,72,-10,0,0,0,0,0,381.1,0.03111111111111111
2012-04-20,16:03:11.300000,-08:00:00,2088,97,101,994,977,869,898,13.5,82,70,90,72,-10,0,0,0,0,0,381.1,0.03111111111111111
2012-04-20,16:03:11.400000,-08:00:00,2088,97,101,994,977,869,898,13.5,82,70,90,72,-10,0,0,0,0,0,381.1,0.03111111111111111
2012-04-20,16:03:11.500000,-08:00:00,2088,97,101,994,977,869,898,13.5,82,71,90,72,-9,0,0,0,0,0,381.1,0.03111111111111111
2012-04-20,16:03:11.600000,-08:00:00,2088,97,101,994,977,869,898,13.5,82,71,90,72,-9,0,0,0,0,0,381.1,0.03111111111111111
2012-04-20,16:03:11.700000,-08:00:00,2088,97,101,994,977,869,898,13.5,82,71,90,72,-8,0,0,0,0,0,381.1,0.03111111111111111
2012-04-20,16:03:11.800000,-08:00:00,2088,97,101,994,977,869,898,13.5,82,71,90,72,-8,0,0,0,0,0,381.1,0.03111111111111111
2012-04-20,16:03:11.900000,-08:00:00,2088,97,101,994,977,869,898,13.5,82,71,90,72,-7,0,0,0,0,0,381.1,0.03111111111111111
2012-04-20,16:03:12.000000,-08:00:00,2088,97,101,994,977,869,898,13.5,82,71,90,72,-7,0,0,0,0,0,381.1,0.03111111111111111
2012-04-20,16:03:12.100000,-08:00:00,2088,97,101,994,977,869,898,13.5,82,71,90,72,-9,0,0,0,0,0,381.1,0.03111111111111111
2012-04-20,16:03:12.200000,-08:00:00,2088,97,101,994,975,868,895,13.5,82,71,90,72,-9,0,0,0,0,0,381.1,0.03111111111111111
2012-04-20,16:03:12.300000,-08:00:00,2088,97,101,994,975,868,895,13.5,82,71,90,72,-10,0,0,0,0,0,381.1,0.03138888888888889
2012-04-20,16:03:12.400000,-08:00:00,2088,97,101,994,975,868,895,13.5,82,71,90,72,-10,0,0,0,0,0,381.1,0.03138888888888889
2012-04-20,16:03:12.500000,-08:00:00,2088,97,101,994,975,868,895,13.4,82,72,90,70,-11,0,0,0,0,0,381.1,0.03138888888888889
2012-04-20,16:03:12.600000,-08:00:00,2095,97,101,992,975,868,895,13.4,82,72,90,70,-11,0,0,0,0,0,381.1,0.03138888888888889
2012-04-20,16:03:12.700000,-08:00:00,2095,97,101,992,975,868,895,13.4,82,72,90,70,-12,0,0,0,0,0,381.1,0.03138888888888889
2012-04-20,16:03:12.800000,-08:00:00,2095,97,101,992,975,867,895,13.4,82,72,90,70,-12,0,0,0,0,0,381.1,0.03138888888888889
2012-04-20,16:03:12.900000,-08:00:00,2095,97,101,992,975,867,895,13.4,82,71,90,70,-13,0,0,0,0,0,381.1,0.03138888888888889
2012-04-20,16:03:13.000000,-08:00:00,2095,97,101,992,975,867,895,13.4,82,71,90,70,-13,0,0,0,0,0,381.1,0.03138888888888889
2012-04-20,16:03:13.100000,-08:00:00,2095,97,101,992,975,867,895,13.5,82,72,90,70,-13,0,0,0,0,0,381.1,0.03138888888888889
2012-04-20,16:03:13.200000,-08:00:00,2095,97,101,991,975,867,895,13.5,82,72,90,70,-13,0,0,0,0,0,381.1,0.03138888888888889
2012-04-20,16:03:13.300000,-08:00:00,2095,97,101,991,975,867,895,13.5,82,72,90,70,-14,0,0,0,0,0,381.1,0.03138888888888889
2012-04-20,16:03:13.400000,-08:00:00,2095,97,101,991,975,866,895,13.5,82,72,90,70,-14,0,0,0,0,0,381.1,0.03138888888888889
2012-04-20,16:03:13.500000,-08:00:00,2095,97,101,991,975,866,895,13.4,82,72,90,70,-14,0,0,0,0,0,381.1,0.03166666666666666
2012-04-20,16:03:13.600000,-08:00:00,2095,97,101,991,975,866,894,13.4,82,72,90,70,-14,0,0,0,0,0,381.1,0.03166666666666666
2012-04-20,16:03:13.700000,-08:00:00,2095,97,101,991,975,866,894,13.4,82,72,90,70,-13,0,0,0,0,0,381.1,0.03166666666666666
2012-04-20,16:03:13.800000,-08:00:00,2110,97,101,990,975,866,894,13.4,82,72,90,70,-13,0,0,0,0,0,381.1,0.03166666666666666
2012-04-20,16:03:13.900000,-08:00:00,2110,97,101,990,975,866,894,13.4,82,72,90,69,-15,0,0,0,0,0,381.1,0.03166666666666666
2012-04-20,16:03:14.000000,-08:00:00,2110,97,101,990,975,866,894,13.4,82,72,90,69,-15,0,0,0,0,0,381.1,0.03166666666666666
2012-04-20,16:03:14.100000,-08:00:00,2110,97,101,990,975,866,894,13.4,82,72,90,67,-15,0,0,0,0,0,381.1,0.03166666666666666
2012-04-20,16:03:14.200000,-08:00:00,2124,97,101,990,975,866,894,13.4,82,72,90,67,-15,0,0,0,0,0,381.1,0.03166666666666666
2012-04-20,16:03:14.300000,-08:00:00,2124,97,101,990,975,866,894,13.4,82,72,91,66,-15,0,0,0,0,0,381.1,0.03166666666666666
2012-04-20,16:03:14.400000,-08:00:00,2124,97,101,990,975,866,894,13.4,82,72,91,66,-15,0,0,0,0,0,381.1,0.03166666666666666
2012-04-20,16:03:14.500000,-08:00:00,2124,97,101,990,975,866,894,13.4,82,72,90,67,-16,0,0,0,0,0,381.1,0.03166666666666666
2012-04-20,16:03:14.600000,-08:00:00,2124,97,101,990,975,866,894,13.4,82,72,90,67,-16,0,0,0,0,0,381.1,0.03166666666666666
2012-04-20,16:03:14.700000,-08:00:00,2124,97,101,990,975,866,894,13.4,82,72,90,67,-17,0,0,0,0,0,381.1,0.03194444444444444
2012-04-20,16:03:14.800000,-08:00:00,2124,97,101,990,975,866,894,13.4,82,72,90,67,-17,0,0,0,0,0,381.1,0.03194444444444444
2012-04-20,16:03:14.900000,-08:00:00,2124,97,101,990,975,866,894,13.4,82,72,90,68,-17,0,0,0,0,0,381.1,0.03194444444444444
2012-04-20,16:03:15.000000,-08:00:00,2124,97,101,990,975,866,894,13.4,82,72,90,68,-17,0,0,0,0,0,381.1,0.03194444444444444
2012-04-20,16:03:15.100000,-08:00:00,2124,97,101,990,975,866,894,13.4,82,73,90,68,-17,0,0,0,0,0,381.1,0.03194444444444444
2012-04-20,16:03:15.200000,-08:00:00,2124,97,101,990,975,866,894,13.4,82,73,90,68,-17,0,0,0,0,0,381.1,0.03194444444444444
2012-04-20,16:03:15.300000,-08:00:00,2124,97,101,990,975,866,894,13.4,82,72,90,68,-18,0,0,0,0,0,381.1,0.03194444444444444
2012-04-20,16:03:15.400000,-08:00:00,2127,97,101,990,975,866,894,13.4,82,72,90,68,-18,0,0,0,0,0,381.1,0.03194444444444444
2012-04-20,16:03:15.500000,-08:00:00,2127,97,101,990,975,866,894,13.3,82,73,91,67,-18,0,0,0,0,0,381.1,0.03194444444444444
2012-04-20,16:03:15.600000,-08:00:00,2127,97,101,990,975,866,894,13.3,82,73,91,67,-18,0,0,0,0,0,381.1,0.03194444444444444
2012-04-20,16:03:15.700000,-08:00:00,2127,97,101,990,975,866,894,13.4,82,73,91,67,-18,0,0,0,0,0,381.1,0.03194444444444444
2012-04-20,16:03:15.800000,-08:00:00,2127,97,101,991,975,866,894,13.4,82,73,91,67,-18,0,0,0,0,0,381.1,0.03222222222222222
2012-04-20,16:03:15.900000,-08:00:00,2127,97,101,991,975,866,894,13.3,82,73,91,66,-18,0,0,0,0,0,381.1,0.03222222222222222
2012-04-20,16:03:16.000000,-08:00:00,2127,97,101,991,975,866,894,13.3,82,73,91,66,-18,0,0,0,0,0,381.1,0.03222222222222222
2012-04-20,16:03:16.100000,-08:00:00,2127,97,101,991,975,866,894,13.3,82,74,91,67,-18,0,0,0,0,0,381.1,0.03222222222222222
2012-04-20,16:03:16.200000,-08:00:00,2127,97,101,991,975,866,894,13.3,82,74,91,67,-18,0,0,0,0,0,381.1,0.03222222222222222
2012-04-20,16:03:16.300000,-08:00:00,2127,97,101,991,975,866,894,13.4,82,74,91,67,-18,0,0,0,0,0,381.1,0.03222222222222222
2012-04-20,16:03:16.400000,-08:00:00,2127,97,101,991,975,866,894,13.4,82,74,91,67,-18,0,0,0,0,0,381.1,0.03222222222222222
2012-04-20,16:03:16.500000,-08:00:00,2127,97,101,991,975,866,894,13.4,82,74,91,67,-18,0,0,0,0,0,381.1,0.03222222222222222
2012-04-20,16:03:16.600000,-08:00:00,2127,97,101,991,975,866,894,13.4,82,74,91,67,-18,0,0,0,0,0,381.1,0.03222222222222222
2012-04-20,16:03:16.700000,-08:00:00,2127,97,101,991,975,866,894,13.4,82,74,91,67,-19,0,0,0,0,0,381.1,0.03222222222222222
2012-04-20,16:03:16.800000,-08:00:00,2127,97,101,991,975,866,894,13.4,82,74,91,67,-19,0,0,0,0,0,381.1,0.03222222222222222
2012-04-20,16:03:16.900000,-08:00:00,2127,97,101,991,975,866,894,13.4,82,74,90,68,-19,0,0,0,0,0,381.1,0.03222222222222222
2012-04-20,16:03:17.000000,-08:00:00,2127,97,101,992,975,866,894,13.4,82,74,90,68,-19,0,0,0,0,0,381.1,0.0325
2012-04-20,16:03:17.100000,-08:00:00,2127,97,101,992,975,866,894,13.3,82,74,91,67,-20,0,0,0,0,0,381.1,0.0325
2012-04-20,16:03:17.200000,-08:00:00,2127,97,101,992,975,866,894,13.3,82,74,91,67,-20,0,0,0,0,0,381.1,0.0325
2012-04-20,16:03:17.300000,-08:00:00,2127,97,101,992,975,866,894,13.4,82,74,91,67,-20,0,0,0,0,0,381.1,0.0325
2012-04-20,16:03:17.400000,-08:00:00,2127,97,101,992,975,866,894,13.4,82,74,91,67,-20,0,0,0,0,0,381.1,0.0325
2012-04-20,16:03:17.500000,-08:00:00,2127,97,101,992,975,866,894,13.4,82,74,91,67,-20,0,0,0,0,0,381.1,0.0325
2012-04-20,16:03:17.600000,-08:00:00,2127,97,101,992,975,866,894,13.4,82,74,91,67,-20,0,0,0,0,0,381.1,0.0325
2012-04-20,16:03:17.700000,-08:00:00,2127,97,101,992,975,866,894,13.4,82,74,90,68,-20,0,0,0,0,0,381.1,0.0325
2012-04-20,16:03:17.800000,-08:00:00,2127,97,101,992,975,866,894,13.4,82,74,90,68,-20,0,0,0,0,0,381.1,0.0325
2012-04-20,16:03:17.900000,-08:00:00,2127,97,101,992,975,866,894,13.4,82,74,90,68,-20,0,0,0,0,0,381.1,0.0325
2012-04-20,16:03:18.000000,-08:00:00,2127,97,101,992,975,866,894,13.4,82,74,90,68,-20,0,0,0,0,0,381.1,0.0325
2012-04-20,16:03:18.100000,-08:00:00,2127,97,101,992,975,866,894,13.4,82,74,90,68,-20,0,0,0,0,0,381.1,0.03277777777777778
2012-04-20,16:03:18.200000,-08:00:00,2127,97,101,993,975,866,894,13.4,82,74,90,68,-20,0,0,0,0,0,381.1,0.03277777777777778
2012-04-20,16:03:18.300000,-08:00:00,2127,97,101,993,975,866,894,13.4,82,74,91,68,-21,0,0,0,0,0,381.1,0.03277777777777778
2012-04-20,16:03:18.400000,-08:00:00,2127,97,101,993,975,866,894,13.4,82,74,91,68,-21,0,0,0,0,0,381.1,0.03277777777777778
2012-04-20,16:03:18.500000,-08:00:00,2127,97,101,993,975,866,894,13.4,82,74,90,68,-21,0,0,0,0,0,381.1,0.03277777777777778
2012-04-20,16:03:18.600000,-08:00:00,2127,97,101,993,975,867,894,13.4,82,74,90,68,-21,0,0,0,0,0,381.1,0.03277777777777778
2012-04-20,16:03:18.700000,-08:00:00,2127,97,101,993,975,867,894,13.3,82,74,91,67,-21,0,0,0,0,0,381.1,0.03277777777777778
2012-04-20,16:03:18.800000,-08:00:00,2131,97,101,993,975,868,894,13.3,82,74,91,67,-21,0,0,0,0,0,381.1,0.03277777777777778
2012-04-20,16:03:18.900000,-08:00:00,2131,97,101,993,975,868,894,13.3,82,74,91,66,-20,0,0,0,0,0,381.1,0.03277777777777778
2012-04-20,16:03:19.000000,-08:00:00,2131,97,101,993,975,868,894,13.3,82,74,91,66,-20,0,0,0,0,0,381.1,0.03277777777777778
2012-04-20,16:03:19.100000,-08:00:00,2131,97,101,993,975,868,894,13.3,82,74,91,67,-20,0,0,0,0,0,381.1,0.03277777777777778
2012-04-20,16:03:19.200000,-08:00:00,2131,97,101,993,975,868,894,13.3,82,74,91,67,-20,0,0,0,0,0,381.1,0.03277777777777778
2012-04-20,16:03:19.300000,-08:00:00,2131,97,101,993,975,868,894,13.3,82,74,91,67,-19,0,0,0,0,0,381.1,0.03305555555555556
2012-04-20,16:03:19.400000,-08:00:00,2131,97,101,993,975,868,894,13.3,82,74,91,67,-19,0,0,0,0,0,381.1,0.03305555555555556
2012-04-20,16:03:19.500000,-08:00:00,2131,97,101,993,975,868,894,13.3,82,75,91,67,-20,0,0,0,0,0,381.1,0.03305555555555556
2012-04-20,16:03:19.600000,-08:00:00,2131,97,101,993,975,868,894,13.3,82,75,91,67,-20,0,0,0,0,0,381.1,0.03305555555555556
2012-04-20,16:03:19.700000,-08:00:00,2131,97,101,993,975,868,894,13.4,82,74,91,67,-19,0,0,0,0,0,381.1,0.03305555555555556
2012-04-20,16:03:19.800000,-08:00:00,2131,97,101,993,975,868,894,13.4,82,74,91,67,-19,0,0,0,0,0,381.1,0.03305555555555556
2012-04-20,16:03:19.900000,-08:00:00,2131,97,101,993,975,868,894,13.4,82,75,90,68,-19,0,0,0,0,0,381.1,0.03305555555555556
2012-04-20,16:03:20.000000,-08:00:00,2131,97,101,993,975,868,894,13.4,82,75,90,68,-19,0,0,0,0,0,381.1,0.03305555555555556
2012-04-20,16:03:20.100000,-08:00:00,2131,97,101,993,975,868,894,13.4,82,75,91,68,-19,0,0,0,0,0,381.1,0.03305555555555556
2012-04-20,16:03:20.200000,-08:00:00,2131,97,101,993,975,868,894,13.4,82,75,91,68,-19,0,0,0,0,0,381.1,0.03305555555555556
2012-04-20,16:03:20.300000,-08:00:00,2131,97,101,993,975,868,894,13.3,82,75,91,68,-19,0,0,0,0,0,381.1,0.03305555555555556
2012-04-20,16:03:20.400000,-08:00:00,2131,97,101,998,979,872,894,13.3,82,75,91,68,-19,0,0,0,0,0,381.1,0.03305555555555556
2012-04-20,16:03:20.500000,-08:00:00,2131,97,101,998,979,872,894,13.3,82,75,91,67,-17,0,0,0,0,0,381.1,0.03333333333333333
2012-04-20,16:03:20.600000,-08:00:00,2131,97,101,998,979,872,894,13.3,82,75,91,67,-17,0,0,0,0,0,381.1,0.03333333333333333
2012-04-20,16:03:20.700000,-08:00:00,2131,97,101,998,979,872,894,13.3,82,75,91,68,-16,0,0,0,0,0,381.1,0.03333333333333333
2012-04-20,16:03:20.800000,-08:00:00,2131,97,101,998,979,872,894,13.3,82,75,91,68,-16,0,0,0,0,0,381.1,0.03333333333333333
2012-04-20,16:03:20.900000,-08:00:00,2131,97,101,998,979,872,894,13.4,82,75,91,68,-15,0,0,0,0,0,381.1,0.03333333333333333
2012-04-20,16:03:21.000000,-08:00:00,2131,97,101,998,979,872,894,13.4,82,75,91,68,-15,0,0,0,0,0,381.1,0.03333333333333333
2012-04-20,16:03:21.100000,-08:00:00,2131,98,101,998,979,872,894,13.4,82,74,91,69,-15,0,0,0,0,0,381.1,0.03333333333333333
2012-04-20,16:03:21.200000,-08:00:00,2131,98,101,998,979,872,894,13.4,82,74,91,69,-15,0,0,0,0,0,381.1,0.03333333333333333
2012-04-20,16:03:21.300000,-08:00:00,2131,98,102,998,979,872,894,13.4,82,75,90,69,-15,0,0,0,0,0,381.1,0.03333333333333333
2012-04-20,16:03:21.400000,-08:00:00,2131,98,102,998,979,872,894,13.4,82,75,90,69,-15,0,0,0,0,0,381.1,0.03333333333333333
2012-04-20,16:03:21.500000,-08:00:00,2131,98,102,998,979,872,894,13.4,82,74,90,70,-13,0,0,0,0,0,381.1,0.03333333333333333
2012-04-20,16:03:21.600000,-08:00:00,2131,98,102,998,979,872,894,13.4,82,74,90,70,-13,0,0,0,0,0,381.1,0.03361111111111111
2012-04-20,16:03:21.700000,-08:00:00,2131,98,102,998,979,872,894,13.4,82,75,90,70,-12,0,0,0,0,0,381.1,0.03361111111111111
2012-04-20,16:03:21.800000,-08:00:00,2131,98,102,998,979,874,894,13.4,82,75,90,70,-12,0,0,0,0,0,381.1,0.03361111111111111
2012-04-20,16:03:21.900000,-08:00:00,2131,98,102,998,979,874,894,13.5,82,75,90,71,-13,0,0,0,0,0,381.1,0.03361111111111111
2012-04-20,16:03:22.000000,-08:00:00,2131,98,102,998,979,874,894,13.5,82,75,90,71,-13,0,0,0,0,0,381.1,0.03361111111111111
2012-04-20,16:03:22.100000,-08:00:00,2131,98,102,998,979,874,894,13.5,82,75,91,70,-11,0,0,0,0,0,381.1,0.03361111111111111
