tach,cht2,cht3,egt1,egt2,egt3,egt4,volts,unit_temp_f,coolant_temp_f,oil_temp_f,oil_pres_psi,aux1,aux2,aux3,aux4,aux5,aux6,tach_hrs,flight_hrs
0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,333.20000000000005,0.0
0,0,0,0,0,0,0,1.6,0,10,16,0,-67,0,0,0,0,0,333.20000000000005,0.0
517,0,0,0,0,0,0,1.6,0,10,16,0,-67,0,0,0,0,0,333.20000000000005,0.0
517,0,0,0,0,0,0,3.0,0,16,21,0,-59,0,0,0,0,0,333.20000000000005,0.0
0,0,0,0,0,0,0,3.0,5,16,21,0,-59,0,0,0,0,0,333.20000000000005,0.0
0,0,0,0,0,0,0,4.3,5,22,26,0,-51,0,0,0,0,0,333.20000000000005,0.0
0,0,0,0,0,0,0,4.3,12,22,26,0,-51,0,0,0,0,0,333.20000000000005,0.0
0,0,0,0,0,0,0,5.4,12,26,30,0,-45,0,0,0,0,0,333.20000000000005,0.0
0,0,0,2,5,0,2,5.4,17,26,30,0,-45,0,0,0,0,0,333.20000000000005,0.0
0,0,0,2,5,0,2,6.4,17,30,34,0,-39,0,0,0,0,0,333.20000000000005,0.0
0,0,0,5,8,3,6,6.4,21,30,34,0,-39,0,0,0,0,0,333.20000000000005,0.0
0,0,0,5,8,3,6,7.2,21,34,37,0,-34,0,0,0,0,0,333.20000000000005,0.0
0,0,0,11,14,8,11,7.2,26,34,37,0,-34,0,0,0,0,0,333.20000000000005,0.0
0,0,0,11,14,8,11,8.0,29,37,40,0,-30,0,0,0,0,0,333.20000000000005,0.0
0,0,0,14,16,11,14,8.0,29,37,40,0,-30,0,0,0,0,0,333.20000000000005,0.0
0,0,0,14,16,11,14,8.6,32,40,42,0,-26,0,0,0,0,0,333.20000000000005,0.0
0,0,0,17,20,14,17,8.6,32,40,42,0,-26,0,0,0,0,0,333.20000000000005,0.0
0,0,0,17,20,14,17,9.200000000000001,32,42,44,0,-23,0,0,0,0,0,333.20000000000005,0.0
0,0,0,20,23,17,20,9.200000000000001,35,42,44,0,-23,0,0,0,0,0,333.20000000000005,0.0
0,0,0,20,23,17,20,9.700000000000001,35,44,46,0,-20,0,0,0,0,0,333.20000000000005,0.0
0,0,0,22,25,19,22,9.700000000000001,37,44,46,0,-20,0,0,0,0,0,333.20000000000005,0.0
0,0,0,22,25,19,22,10.100000000000001,39,46,48,0,-18,0,0,0,0,0,333.20000000000005,0.0
0,0,0,24,27,21,24,10.100000000000001,39,46,48,0,-18,0,0,0,0,0,333.20000000000005,0.0
0,4,3,24,27,21,24,10.5,41,48,49,0,-15,0,0,0,0,0,333.20000000000005,0.0
0,4,3,26,29,24,25,10.5,41,48,49,0,-15,0,0,0,0,0,333.20000000000005,0.0
0,9,7,26,29,24,25,10.8,43,49,50,0,-14,0,0,0,0,0,333.20000000000005,0.0
0,9,7,28,31,25,27,10.8,43,49,50,0,-14,0,0,0,0,0,333.20000000000005,0.0
0,13,11,28,31,25,27,11.100000000000001,44,50,52,0,-12,0,0,0,0,0,333.20000000000005,0.0
0,13,11,29,32,26,29,11.100000000000001,44,50,52,0,-12,0,0,0,0,0,333.20000000000005,0.0
0,15,14,29,32,26,29,11.3,44,52,52,0,-10,0,0,0,0,0,333.20000000000005,0.0
0,15,14,31,33,28,31,11.3,46,52,52,0,-10,0,0,0,0,0,333.20000000000005,0.0
0,19,17,31,33,28,31,11.5,47,52,53,0,-9,0,0,0,0,0,333.20000000000005,0.0
0,19,17,32,34,29,32,11.5,47,52,53,0,-9,0,0,0,0,0,333.20000000000005,0.0
0,21,20,32,34,29,32,11.8,47,53,54,0,-8,0,0,0,0,0,333.20000000000005,0.0
0,21,20,32,35,29,32,11.8,47,53,54,0,-8,0,0,0,0,0,333.20000000000005,0.0
0,23,21,32,35,29,32,11.9,48,54,55,0,-7,0,0,0,0,0,333.20000000000005,0.0
0,23,21,33,36,30,33,11.9,48,54,55,0,-7,0,0,0,0,0,333.20000000000005,0.0
0,25,23,33,36,30,33,12.100000000000001,49,55,55,0,-6,0,0,0,0,0,333.20000000000005,0.0
0,25,23,34,36,31,34,12.100000000000001,49,55,55,0,-6,0,0,0,0,0,333.20000000000005,0.0
0,27,25,34,36,31,34,12.200000000000001,50,55,56,0,-5,0,0,0,0,0,333.20000000000005,0.0
0,27,25,35,38,32,34,12.200000000000001,50,55,56,0,-5,0,0,0,0,0,333.20000000000005,0.0
0,28,26,35,38,32,34,12.3,50,56,56,0,-5,0,0,0,0,0,333.20000000000005,0.0
0,28,26,35,38,32,36,12.3,50,56,56,0,-5,0,0,0,0,0,333.20000000000005,0.0
0,29,27,35,38,32,36,12.4,51,56,56,0,-4,0,0,0,0,0,333.20000000000005,0.0
0,29,27,36,39,33,36,12.4,51,56,56,0,-4,0,0,0,0,0,333.20000000000005,0.0
0,31,29,36,39,33,36,12.5,51,56,57,0,-4,0,0,0,0,0,333.20000000000005,0.0
0,31,29,36,39,34,38,12.5,51,56,57,0,-4,0,0,0,0,0,333.20000000000005,0.0
0,31,29,36,39,34,38,12.600000000000001,51,57,57,0,-3,0,0,0,0,0,333.20000000000005,0.0
0,31,29,36,39,35,38,12.600000000000001,51,57,57,0,-3,0,0,0,0,0,333.20000000000005,0.0
0,32,30,36,39,35,38,12.600000000000001,52,57,57,0,-3,0,0,0,0,0,333.20000000000005,0.0
0,32,30,38,40,35,38,12.600000000000001,52,57,57,0,-3,0,0,0,0,0,333.20000000000005,0.0
0,33,31,38,40,35,38,12.700000000000001,52,57,58,0,-2,0,0,0,0,0,333.20000000000005,0.0
0,33,31,38,40,35,38,12.700000000000001,52,57,58,0,-2,0,0,0,0,0,333.20000000000005,0.0
0,33,32,38,40,35,38,12.700000000000001,52,58,58,0,-2,0,0,0,0,0,333.20000000000005,0.0
0,33,32,38,40,35,38,12.700000000000001,52,58,58,0,-2,0,0,0,0,0,333.20000000000005,0.0
0,34,32,38,40,35,38,12.700000000000001,53,58,58,0,-2,0,0,0,0,0,333.20000000000005,0.0
0,34,32,38,41,35,38,12.700000000000001,53,58,58,0,-2,0,0,0,0,0,333.20000000000005,0.0
0,35,33,38,41,35,38,12.8,53,58,58,0,-2,0,0,0,0,0,333.20000000000005,0.0
0,35,33,38,41,35,39,12.8,53,58,58,0,-2,0,0,0,0,0,333.20000000000005,0.0
0,35,33,38,41,35,39,12.8,53,58,58,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,35,33,38,41,36,39,12.8,53,58,58,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,36,34,38,41,36,39,12.8,53,58,58,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,36,34,39,41,36,39,12.8,53,58,58,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,36,34,39,41,36,39,12.9,53,58,58,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,36,34,39,41,36,39,12.9,53,58,58,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,36,34,39,41,36,39,12.9,53,58,58,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,36,34,39,41,36,39,12.9,53,58,58,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,36,34,39,41,36,39,12.9,53,58,59,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,36,34,39,41,36,39,12.9,53,58,59,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,36,34,39,41,36,39,12.9,53,59,59,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,36,34,39,41,36,39,12.9,53,59,59,0,-1,0,0,0,0,0,333.20000000000005,0.0
0,36,34,39,41,36,39,12.9,54,59,59,0,0,0,0,0,0,0,333.20000000000005,0.0
0,36,34,39,42,37,39,12.9,54,59,59,0,0,0,0,0,0,0,333.20000000000005,0.0
0,37,35,39,42,37,39,12.9,54,59,59,0,0,0,0,0,0,0,333.20000000000005,0.0
0,37,35,41,42,37,39,12.9,54,59,59,0,0,0,0,0,0,0,333.20000000000005,0.0
0,37,36,41,42,37,39,12.9,54,59,59,0,0,0,0,0,0,0,333.20000000000005,0.0
0,37,36,41,42,37,39,12.9,54,59,59,0,0,0,0,0,0,0,333.20000000000005,0.0
0,38,36,41,42,37,39,12.9,54,59,59,0,0,0,0,0,0,0,333.20000000000005,0.0
0,38,36,41,42,37,39,12.9,54,59,59,0,0,0,0,0,0,0,333.20000000000005,0.0
0,38,36,41,42,37,39,12.9,54,59,59,0,0,0,0,0,0,0,333.20000000000005,0.0
0,38,36,41,42,37,39,12.9,54,59,59,0,0,0,0,0,0,0,333.20000000000005,0.0
0,38,36,41,42,37,39,13.0,54,59,59,0,0,0,0,0,0,0,333.20000000000005,0.0
0,38,36,41,42,37,39,13.0,54,59,59,0,0,0,0,0,0,0,333.20000000000005,0.0
0,38,36,41,42,37,39,13.0,54,59,59,0,0,0,0,0,0,0,333.20000000000005,0.0
0,38,36,41,42,37,39,13.0,54,59,59,0,0,0,0,0,0,0,333.20000000000005,0.0
0,38,36,41,42,37,39,13.0,54,59,59,0,0,0,0,0,0,0,333.20000000000005,0.0
0,38,36,41,42,37,39,13.0,54,59,59,0,0,0,0,0,0,0,333.20000000000005,0.0
0,38,36,41,42,37,39,13.0,54,59,59,0,0,0,0,0,0,0,333.20000000000005,0.0
0,38,36,41,42,37,39,13.0,54,59,59,0,0,0,0,0,0,0,333.20000000000005,0.0
