tach,cht2,cht3,egt1,egt2,egt3,egt4,volts,unit_temp_f,coolant_temp_f,oil_temp_f,oil_pres_psi,aux1,aux2,aux3,aux4,aux5,aux6,tach_hrs,flight_hrs
0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,350.5,0.0
0,0,0,0,0,0,0,1.6,0,14,20,0,-67,0,0,0,0,0,350.5,0.0
517,0,0,0,0,0,0,1.6,0,14,20,0,-67,0,0,0,0,0,350.5,0.0
517,0,0,0,0,0,0,3.0,0,19,27,0,-59,0,0,0,0,0,350.5,0.0
0,0,0,0,0,0,0,3.0,8,19,27,0,-59,0,0,0,0,0,350.5,0.0
0,0,0,0,0,0,0,4.3,8,24,32,0,-51,0,0,0,0,0,350.5,0.0
0,0,0,9,10,11,12,6.4,22,33,42,0,-39,0,0,0,0,0,350.5,0.0
0,0,0,14,15,16,17,6.4,27,33,42,0,-39,0,0,0,0,0,350.5,0.0
0,0,0,14,15,16,17,7.2,27,36,46,0,-34,0,0,0,0,0,350.5,0.0
0,0,0,19,20,21,22,7.2,32,36,46,0,-34,0,0,0,0,0,350.5,0.0
0,0,0,19,20,21,22,8.0,36,39,50,0,-30,0,0,0,0,0,350.5,0.0
0,0,0,23,24,25,26,8.0,36,39,50,0,-30,0,0,0,0,0,350.5,0.0
0,0,0,23,24,25,26,8.6,40,41,53,0,-26,0,0,0,0,0,350.5,0.0
0,0,0,28,28,29,30,8.6,40,41,53,0,-26,0,0,0,0,0,350.5,0.0
0,3,3,28,28,29,30,9.200000000000001,40,43,55,0,-23,0,0,0,0,0,350.5,0.0
0,3,3,31,31,32,33,9.200000000000001,43,43,55,0,-23,0,0,0,0,0,350.5,0.0
0,10,10,31,31,32,33,9.700000000000001,43,45,58,0,-20,0,0,0,0,0,350.5,0.0
0,10,10,34,34,35,36,9.700000000000001,46,45,58,0,-20,0,0,0,0,0,350.5,0.0
0,16,16,34,34,35,36,10.100000000000001,49,47,60,0,-18,0,0,0,0,0,350.5,0.0
0,16,16,37,37,38,39,10.100000000000001,49,47,60,0,-18,0,0,0,0,0,350.5,0.0
0,22,22,37,37,38,39,10.5,51,49,61,0,-15,0,0,0,0,0,350.5,0.0
0,22,22,38,39,40,41,10.5,51,49,61,0,-15,0,0,0,0,0,350.5,0.0
0,27,27,38,39,40,41,10.8,53,50,63,0,-14,0,0,0,0,0,350.5,0.0
0,27,27,40,41,42,43,10.8,53,50,63,0,-14,0,0,0,0,0,350.5,0.0
0,31,31,40,41,42,43,11.100000000000001,54,51,64,0,-12,0,0,0,0,0,350.5,0.0
0,31,31,42,42,43,44,11.100000000000001,54,51,64,0,-12,0,0,0,0,0,350.5,0.0
0,34,34,42,42,43,44,11.3,54,52,66,0,-10,0,0,0,0,0,350.5,0.0
0,34,34,43,44,45,46,11.3,56,52,66,0,-10,0,0,0,0,0,350.5,0.0
0,38,38,43,44,45,46,11.600000000000001,57,53,67,0,-9,0,0,0,0,0,350.5,0.0
0,38,38,45,45,46,47,11.600000000000001,57,53,67,0,-9,0,0,0,0,0,350.5,0.0
0,41,41,45,45,46,47,11.8,58,54,68,0,-8,0,0,0,0,0,350.5,0.0
0,41,41,46,46,47,48,11.8,58,54,68,0,-8,0,0,0,0,0,350.5,0.0
0,43,43,46,46,47,48,11.9,59,54,68,0,-7,0,0,0,0,0,350.5,0.0
0,43,43,47,47,48,49,11.9,59,54,68,0,-7,0,0,0,0,0,350.5,0.0
0,45,45,47,47,48,49,12.100000000000001,60,55,69,0,-6,0,0,0,0,0,350.5,0.0
0,45,45,48,48,49,50,12.100000000000001,60,55,69,0,-6,0,0,0,0,0,350.5,0.0
0,47,47,48,48,49,50,12.200000000000001,61,55,70,0,-5,0,0,0,0,0,350.5,0.0
0,47,47,49,49,50,51,12.200000000000001,61,55,70,0,-5,0,0,0,0,0,350.5,0.0
0,49,49,49,49,50,51,12.3,62,56,70,0,-5,0,0,0,0,0,350.5,0.0
0,49,49,50,50,51,52,12.3,62,56,70,0,-5,0,0,0,0,0,350.5,0.0
0,51,51,50,50,51,52,12.4,62,56,71,0,-4,0,0,0,0,0,350.5,0.0
0,51,51,50,50,51,52,12.4,62,56,71,0,-4,0,0,0,0,0,350.5,0.0
0,51,52,50,50,51,52,12.5,63,57,71,0,-4,0,0,0,0,0,350.5,0.0
0,51,52,51,51,52,53,12.5,63,57,71,0,-4,0,0,0,0,0,350.5,0.0
0,53,53,51,51,52,53,12.600000000000001,63,57,72,0,-3,0,0,0,0,0,350.5,0.0
0,53,53,51,51,52,53,12.600000000000001,63,57,72,0,-3,0,0,0,0,0,350.5,0.0
0,53,54,51,51,52,53,12.600000000000001,63,57,72,0,-3,0,0,0,0,0,350.5,0.0
0,53,54,51,51,52,53,12.600000000000001,63,57,72,0,-3,0,0,0,0,0,350.5,0.0
0,54,54,51,51,52,53,12.700000000000001,64,57,72,0,-2,0,0,0,0,0,350.5,0.0
0,54,54,52,52,53,54,12.700000000000001,64,57,72,0,-2,0,0,0,0,0,350.5,0.0
0,55,56,52,52,53,54,12.700000000000001,64,58,73,0,-2,0,0,0,0,0,350.5,0.0
0,55,56,52,52,53,54,12.700000000000001,64,58,73,0,-2,0,0,0,0,0,350.5,0.0
0,56,56,52,52,53,54,12.8,64,58,73,0,-2,0,0,0,0,0,350.5,0.0
0,56,56,52,52,53,54,12.8,64,58,73,0,-2,0,0,0,0,0,350.5,0.0
0,56,56,52,52,53,54,12.8,64,58,73,0,-2,0,0,0,0,0,350.5,0.0
0,56,56,52,52,53,54,12.8,64,58,73,0,-2,0,0,0,0,0,350.5,0.0
0,56,57,52,52,53,54,12.9,65,58,73,0,-1,0,0,0,0,0,350.5,0.0
0,56,57,53,53,54,55,12.9,65,58,73,0,-1,0,0,0,0,0,350.5,0.0
0,57,58,53,53,54,55,12.9,65,58,73,0,-1,0,0,0,0,0,350.5,0.0
0,57,58,53,53,54,55,12.9,65,58,73,0,-1,0,0,0,0,0,350.5,0.0
0,58,58,53,53,54,55,12.9,65,58,74,0,-1,0,0,0,0,0,350.5,0.0
0,58,58,53,54,54,55,12.9,65,58,74,0,-1,0,0,0,0,0,350.5,0.0
0,58,58,53,54,54,55,12.9,65,58,74,0,-1,0,0,0,0,0,350.5,0.0
0,58,58,53,54,54,55,12.9,65,58,74,0,-1,0,0,0,0,0,350.5,0.0
0,58,58,53,54,54,55,13.0,65,59,74,0,-1,0,0,0,0,0,350.5,0.0
0,58,58,53,54,54,55,13.0,65,59,74,0,-1,0,0,0,0,0,350.5,0.0
0,58,59,53,54,54,55,13.0,65,59,74,0,-1,0,0,0,0,0,350.5,0.0
0,58,59,53,54,54,55,13.0,65,59,74,0,-1,0,0,0,0,0,350.5,0.0
0,58,59,53,54,54,55,13.0,65,59,74,0,-1,0,0,0,0,0,350.5,0.0
0,58,59,53,54,54,55,13.0,65,59,74,0,-1,0,0,0,0,0,350.5,0.0
0,58,59,53,54,54,55,13.0,66,59,74,0,0,0,0,0,0,0,350.5,0.0
0,60,59,54,54,55,56,13.0,66,59,74,0,0,0,0,0,0,0,350.5,0.0
0,60,60,54,54,55,56,13.0,66,59,74,0,0,0,0,0,0,0,350.5,0.0
0,60,60,54,54,55,56,13.0,66,59,74,0,0,0,0,0,0,0,350.5,0.0
0,60,60,54,54,55,56,13.0,66,59,74,0,0,0,0,0,0,0,350.5,0.0
0,60,60,54,55,55,56,13.0,66,59,74,0,0,0,0,0,0,0,350.5,0.0
0,60,60,54,55,55,56,13.0,66,59,74,0,0,0,0,0,0,0,350.5,0.0
0,60,60,56,56,58,59,13.0,66,59,74,0,0,0,0,0,0,0,350.5,0.0
0,60,60,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,60,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,60,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,60,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,60,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,60,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,60,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,60,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,60,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,60,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,60,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,60,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,60,56,56,58,59,13.100000000000001,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,60,56,56,58,59,13.100000000000001,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,60,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,60,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,60,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,60,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,61,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,61,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,61,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,61,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,61,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,61,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,61,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,61,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,61,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,61,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,61,56,56,58,59,13.100000000000001,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,61,56,56,58,59,13.100000000000001,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,61,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,61,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,60,61,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,61,61,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,61,61,56,56,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,61,61,56,57,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,61,61,56,57,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,61,61,56,57,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,61,61,56,57,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,61,61,56,57,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
0,61,61,56,57,58,59,13.0,66,59,75,0,0,0,0,0,0,0,350.5,0.0
