tach,cht2,cht3,egt1,egt2,egt3,egt4,volts,unit_temp_f,coolant_temp_f,oil_temp_f,oil_pres_psi,aux1,aux2,aux3,aux4,aux5,aux6,tach_hrs,flight_hrs
0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,375.5,0.0
0,0,0,0,0,0,0,1.6,0,14,20,0,-67,0,0,0,0,0,375.5,0.0
517,0,0,0,0,0,0,1.6,1,14,20,0,-67,0,0,0,0,0,375.5,0.0
517,0,0,0,0,0,0,3.0,1,19,27,0,-58,0,0,0,0,0,375.5,0.0
0,0,0,0,0,0,0,3.0,10,19,27,0,-58,0,0,0,0,0,375.5,0.0
0,0,0,0,0,0,0,4.3,10,24,33,0,-51,0,0,0,0,0,375.5,0.0
0,0,0,20,21,20,21,7.2,36,36,46,0,-34,0,0,0,0,0,375.5,0.0
0,0,0,20,21,20,21,7.9,40,39,50,0,-30,0,0,0,0,0,375.5,0.0
0,0,0,23,25,24,25,7.9,40,39,50,0,-30,0,0,0,0,0,375.5,0.0
0,0,0,23,25,24,25,8.6,44,41,53,0,-26,0,0,0,0,0,375.5,0.0
0,0,0,28,32,30,31,8.6,44,41,53,0,-26,0,0,0,0,0,375.5,0.0
0,3,3,28,32,30,31,9.1,44,43,56,0,-23,0,0,0,0,0,375.5,0.0
0,3,3,33,35,34,35,9.1,48,43,56,0,-23,0,0,0,0,0,375.5,0.0
0,11,10,33,35,34,35,9.600000000000001,48,45,59,0,-20,0,0,0,0,0,375.5,0.0
0,11,10,35,36,35,37,9.600000000000001,51,45,59,0,-20,0,0,0,0,0,375.5,0.0
0,17,17,35,36,35,37,10.0,54,47,60,0,-18,0,0,0,0,0,375.5,0.0
0,17,17,37,39,39,39,10.0,54,47,60,0,-18,0,0,0,0,0,375.5,0.0
0,23,22,37,39,39,39,10.4,56,49,62,0,-15,0,0,0,0,0,375.5,0.0
0,23,22,40,42,40,41,10.4,56,49,62,0,-15,0,0,0,0,0,375.5,0.0
0,27,27,40,42,40,41,10.8,58,50,64,0,-13,0,0,0,0,0,375.5,0.0
0,27,27,41,43,42,43,10.8,58,50,64,0,-13,0,0,0,0,0,375.5,0.0
0,31,31,41,43,42,43,11.0,60,51,65,0,-12,0,0,0,0,0,375.5,0.0
0,31,31,43,46,44,45,11.0,60,51,65,0,-12,0,0,0,0,0,375.5,0.0
0,35,35,43,46,44,45,11.3,60,52,67,0,-10,0,0,0,0,0,375.5,0.0
0,35,35,46,47,46,47,11.3,62,52,67,0,-10,0,0,0,0,0,375.5,0.0
0,39,38,46,47,46,47,11.5,63,53,67,0,-9,0,0,0,0,0,375.5,0.0
0,39,38,46,48,47,49,11.5,63,53,67,0,-9,0,0,0,0,0,375.5,0.0
0,41,41,46,48,47,49,11.700000000000001,65,54,69,0,-8,0,0,0,0,0,375.5,0.0
0,41,41,48,50,50,50,11.700000000000001,65,54,69,0,-8,0,0,0,0,0,375.5,0.0
0,45,44,48,50,50,50,11.8,66,54,69,0,-7,0,0,0,0,0,375.5,0.0
0,45,44,51,54,52,51,11.8,66,54,69,0,-7,0,0,0,0,0,375.5,0.0
0,47,46,51,54,52,51,12.0,66,55,70,0,-6,0,0,0,0,0,375.5,0.0
0,47,46,51,54,52,51,12.0,66,55,70,0,-6,0,0,0,0,0,375.5,0.0
0,48,47,51,54,52,51,12.100000000000001,67,55,71,0,-5,0,0,0,0,0,375.5,0.0
0,48,47,51,54,52,52,12.100000000000001,67,55,71,0,-5,0,0,0,0,0,375.5,0.0
0,50,49,51,54,52,52,12.200000000000001,68,56,72,0,-5,0,0,0,0,0,375.5,0.0
0,50,49,52,54,52,53,12.200000000000001,68,56,72,0,-5,0,0,0,0,0,375.5,0.0
0,51,51,52,54,52,53,12.3,69,56,72,0,-4,0,0,0,0,0,375.5,0.0
0,51,51,52,54,53,55,12.3,69,56,72,0,-4,0,0,0,0,0,375.5,0.0
0,53,52,52,54,53,55,12.4,69,57,72,0,-4,0,0,0,0,0,375.5,0.0
0,53,52,52,54,54,55,12.4,69,57,72,0,-4,0,0,0,0,0,375.5,0.0
0,53,53,52,54,54,55,12.5,70,57,72,0,-3,0,0,0,0,0,375.5,0.0
0,53,53,54,57,54,55,12.5,70,57,72,0,-3,0,0,0,0,0,375.5,0.0
0,55,54,54,57,54,55,12.5,70,57,73,0,-3,0,0,0,0,0,375.5,0.0
0,55,54,55,57,54,55,12.5,70,57,73,0,-3,0,0,0,0,0,375.5,0.0
0,55,55,55,57,54,55,12.600000000000001,70,57,74,0,-2,0,0,0,0,0,375.5,0.0
0,55,55,55,58,57,57,12.600000000000001,70,57,74,0,-2,0,0,0,0,0,375.5,0.0
0,56,55,55,58,57,57,12.600000000000001,71,58,74,0,-2,0,0,0,0,0,375.5,0.0
0,56,55,55,58,57,57,12.600000000000001,71,58,74,0,-2,0,0,0,0,0,375.5,0.0
0,57,56,55,58,57,57,12.700000000000001,71,58,74,0,-2,0,0,0,0,0,375.5,0.0
0,57,56,55,58,57,57,12.700000000000001,71,58,74,0,-2,0,0,0,0,0,375.5,0.0
0,57,57,55,58,57,57,12.700000000000001,71,58,74,0,-1,0,0,0,0,0,375.5,0.0
0,57,57,55,58,57,57,12.700000000000001,71,58,74,0,-1,0,0,0,0,0,375.5,0.0
0,58,57,55,58,57,57,12.8,72,58,74,0,-1,0,0,0,0,0,375.5,0.0
0,58,57,56,58,57,57,12.8,72,58,74,0,-1,0,0,0,0,0,375.5,0.0
0,59,58,56,58,57,57,12.8,72,58,75,0,-1,0,0,0,0,0,375.5,0.0
0,59,58,56,58,57,57,12.8,72,58,75,0,-1,0,0,0,0,0,375.5,0.0
0,59,58,56,58,57,57,12.9,72,58,74,0,-1,0,0,0,0,0,375.5,0.0
0,59,58,56,58,57,57,12.9,72,58,74,0,-1,0,0,0,0,0,375.5,0.0
0,59,58,56,58,57,57,12.8,72,58,75,0,-1,0,0,0,0,0,375.5,0.0
0,59,58,57,59,59,58,12.8,72,58,75,0,-1,0,0,0,0,0,375.5,0.0
0,59,58,57,59,59,58,12.8,72,58,75,0,-1,0,0,0,0,0,375.5,0.0
0,59,58,57,59,59,59,12.8,72,58,75,0,-1,0,0,0,0,0,375.5,0.0
0,59,59,57,59,59,59,12.9,72,59,75,0,-1,0,0,0,0,0,375.5,0.0
0,59,59,57,59,59,59,12.9,72,59,75,0,-1,0,0,0,0,0,375.5,0.0
0,59,59,57,59,59,59,12.9,72,59,75,0,-1,0,0,0,0,0,375.5,0.0
0,59,59,57,59,59,59,12.9,72,59,75,0,-1,0,0,0,0,0,375.5,0.0
0,60,59,57,59,59,59,12.9,73,59,75,0,0,0,0,0,0,0,375.5,0.0
0,61,59,57,59,59,59,12.9,73,59,75,0,0,0,0,0,0,0,375.5,0.0
0,61,60,57,59,59,59,12.9,73,59,75,0,0,0,0,0,0,0,375.5,0.0
0,61,60,57,59,59,59,12.9,73,59,75,0,0,0,0,0,0,0,375.5,0.0
0,61,60,57,59,59,59,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,57,59,59,59,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,57,59,59,59,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,57,59,59,59,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,57,59,59,59,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,59,60,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,59,60,12.9,73,59,75,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,59,60,12.9,73,59,75,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,59,60,12.9,73,59,75,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,12.9,73,59,75,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,75,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,75,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,75,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,75,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.100000000000001,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.100000000000001,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.100000000000001,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.100000000000001,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.100000000000001,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.100000000000001,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,74,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,75,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,75,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,75,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,75,0,0,0,0,0,0,0,375.5,0.0
0,61,60,58,60,60,60,13.0,73,59,75,0,0,0,0,0,0,0,375.5,0.0
